attendance_id,employee_id,attendance_date,check_in,check_out
70689,2482,2024-07-05,2024-07-05 11:00:00,2024-07-05 20:00:00
70690,693,2025-11-08,2025-11-08 08:00:00,2025-11-08 18:00:00
70691,954,2025-10-03,2025-10-03 08:00:00,2025-10-03 18:00:00
70692,1756,2024-10-09,2024-10-09 09:00:00,2024-10-09 17:00:00
70693,2071,2025-08-20,2025-08-20 11:00:00,2025-08-20 18:00:00
70694,1726,2025-10-13,2025-10-13 08:00:00,2025-10-13 19:00:00
70695,1545,2025-09-19,2025-09-19 09:00:00,2025-09-19 18:00:00
70696,524,2025-05-07,2025-05-07 08:00:00,2025-05-07 19:00:00
70697,1468,2024-03-03,2024-03-03 09:00:00,2024-03-03 19:00:00
70698,2567,2026-02-11,2026-02-11 09:00:00,2026-02-11 20:00:00
70699,2437,2025-05-30,2025-05-30 10:00:00,2025-05-30 18:00:00
70700,2186,2024-01-27,2024-01-27 08:00:00,2024-01-27 20:00:00
70701,783,2025-11-20,2025-11-20 10:00:00,2025-11-20 20:00:00
70702,1432,2024-09-07,2024-09-07 08:00:00,2024-09-07 17:00:00
70703,2907,2025-10-17,2025-10-17 08:00:00,2025-10-17 18:00:00
70704,331,2024-02-20,2024-02-20 09:00:00,2024-02-20 19:00:00
70705,521,2024-05-28,2024-05-28 08:00:00,2024-05-28 17:00:00
70706,84,2025-10-24,2025-10-24 09:00:00,2025-10-24 20:00:00
70707,918,2024-04-22,2024-04-22 09:00:00,2024-04-22 18:00:00
70708,1418,2026-02-14,2026-02-14 08:00:00,2026-02-14 17:00:00
70709,356,2025-05-22,2025-05-22 08:00:00,2025-05-22 20:00:00
70710,344,2024-09-01,2024-09-01 11:00:00,2024-09-01 18:00:00
70711,2239,2024-07-14,2024-07-14 09:00:00,2024-07-14 20:00:00
70712,1983,2025-03-11,2025-03-11 08:00:00,2025-03-11 19:00:00
70713,1920,2024-03-18,2024-03-18 08:00:00,2024-03-18 18:00:00
70714,1184,2024-07-05,2024-07-05 10:00:00,2024-07-05 19:00:00
70715,2770,2025-05-15,2025-05-15 11:00:00,2025-05-15 20:00:00
70716,1513,2024-04-08,2024-04-08 11:00:00,2024-04-08 18:00:00
70717,1857,2025-11-06,2025-11-06 10:00:00,2025-11-06 18:00:00
70718,1971,2025-07-26,2025-07-26 11:00:00,2025-07-26 20:00:00
70719,1683,2025-10-27,2025-10-27 11:00:00,2025-10-27 17:00:00
70720,2485,2025-07-24,2025-07-24 11:00:00,2025-07-24 17:00:00
70721,1895,2025-10-11,2025-10-11 09:00:00,2025-10-11 18:00:00
70722,287,2026-02-09,2026-02-09 11:00:00,2026-02-09 17:00:00
70723,2457,2025-02-15,2025-02-15 08:00:00,2025-02-15 20:00:00
70724,355,2024-03-08,2024-03-08 08:00:00,2024-03-08 17:00:00
70725,437,2024-09-02,2024-09-02 09:00:00,2024-09-02 17:00:00
70726,1727,2024-05-29,2024-05-29 09:00:00,2024-05-29 17:00:00
70727,943,2024-10-01,2024-10-01 11:00:00,2024-10-01 18:00:00
70728,999,2024-03-14,2024-03-14 09:00:00,2024-03-14 18:00:00
70729,1817,2024-08-05,2024-08-05 11:00:00,2024-08-05 17:00:00
70730,328,2024-06-05,2024-06-05 11:00:00,2024-06-05 19:00:00
70731,2839,2025-06-08,2025-06-08 10:00:00,2025-06-08 17:00:00
70732,2653,2025-11-01,2025-11-01 08:00:00,2025-11-01 17:00:00
70733,1057,2024-03-04,2024-03-04 10:00:00,2024-03-04 20:00:00
70734,1304,2026-01-13,2026-01-13 08:00:00,2026-01-13 20:00:00
70735,1608,2024-01-20,2024-01-20 11:00:00,2024-01-20 20:00:00
70736,1781,2024-11-18,2024-11-18 11:00:00,2024-11-18 18:00:00
70737,1924,2024-03-20,2024-03-20 11:00:00,2024-03-20 19:00:00
70738,2784,2024-05-13,2024-05-13 08:00:00,2024-05-13 20:00:00
70739,2754,2025-07-06,2025-07-06 09:00:00,2025-07-06 17:00:00
70740,2567,2025-01-12,2025-01-12 10:00:00,2025-01-12 19:00:00
70741,2630,2024-05-27,2024-05-27 11:00:00,2024-05-27 19:00:00
70742,376,2026-01-05,2026-01-05 10:00:00,2026-01-05 18:00:00
70743,1843,2025-02-03,2025-02-03 08:00:00,2025-02-03 19:00:00
70744,2007,2025-03-21,2025-03-21 11:00:00,2025-03-21 19:00:00
70745,404,2025-07-15,2025-07-15 08:00:00,2025-07-15 18:00:00
70746,842,2025-04-22,2025-04-22 11:00:00,2025-04-22 17:00:00
70747,825,2026-01-28,2026-01-28 08:00:00,2026-01-28 19:00:00
70748,2718,2024-11-18,2024-11-18 10:00:00,2024-11-18 19:00:00
70749,1167,2024-01-18,2024-01-18 08:00:00,2024-01-18 18:00:00
70750,492,2024-05-28,2024-05-28 08:00:00,2024-05-28 18:00:00
70751,1231,2024-01-16,2024-01-16 09:00:00,2024-01-16 19:00:00
70752,2488,2024-08-08,2024-08-08 11:00:00,2024-08-08 19:00:00
70753,2564,2025-08-13,2025-08-13 09:00:00,2025-08-13 17:00:00
70754,1300,2025-03-31,2025-03-31 11:00:00,2025-03-31 17:00:00
70755,1754,2024-02-12,2024-02-12 08:00:00,2024-02-12 18:00:00
70756,2010,2025-09-02,2025-09-02 08:00:00,2025-09-02 19:00:00
70757,411,2024-06-07,2024-06-07 09:00:00,2024-06-07 20:00:00
70758,1343,2024-06-11,2024-06-11 11:00:00,2024-06-11 18:00:00
70759,1644,2025-11-25,2025-11-25 08:00:00,2025-11-25 20:00:00
70760,1831,2024-01-21,2024-01-21 11:00:00,2024-01-21 17:00:00
70761,1220,2024-09-13,2024-09-13 10:00:00,2024-09-13 19:00:00
70762,2067,2024-11-21,2024-11-21 11:00:00,2024-11-21 18:00:00
70763,634,2024-11-25,2024-11-25 09:00:00,2024-11-25 18:00:00
70764,1613,2024-07-02,2024-07-02 11:00:00,2024-07-02 17:00:00
70765,2576,2025-10-06,2025-10-06 08:00:00,2025-10-06 17:00:00
70766,2726,2026-01-10,2026-01-10 08:00:00,2026-01-10 20:00:00
70767,2136,2024-03-18,2024-03-18 09:00:00,2024-03-18 18:00:00
70768,1654,2025-07-18,2025-07-18 09:00:00,2025-07-18 18:00:00
70769,2038,2024-02-20,2024-02-20 10:00:00,2024-02-20 17:00:00
70770,2460,2024-01-02,2024-01-02 09:00:00,2024-01-02 17:00:00
70771,225,2025-05-30,2025-05-30 09:00:00,2025-05-30 18:00:00
70772,798,2024-09-29,2024-09-29 10:00:00,2024-09-29 17:00:00
70773,1445,2024-08-21,2024-08-21 09:00:00,2024-08-21 20:00:00
70774,1026,2024-08-29,2024-08-29 10:00:00,2024-08-29 19:00:00
70775,1346,2024-05-07,2024-05-07 08:00:00,2024-05-07 17:00:00
70776,352,2025-12-13,2025-12-13 09:00:00,2025-12-13 20:00:00
70777,867,2024-01-08,2024-01-08 11:00:00,2024-01-08 20:00:00
70778,524,2024-11-09,2024-11-09 11:00:00,2024-11-09 17:00:00
70779,1270,2025-11-11,2025-11-11 11:00:00,2025-11-11 19:00:00
70780,1582,2026-01-23,2026-01-23 09:00:00,2026-01-23 20:00:00
70781,1295,2024-11-23,2024-11-23 10:00:00,2024-11-23 17:00:00
70782,2557,2024-08-16,2024-08-16 10:00:00,2024-08-16 18:00:00
70783,1720,2024-11-02,2024-11-02 09:00:00,2024-11-02 20:00:00
70784,2895,2024-11-14,2024-11-14 11:00:00,2024-11-14 17:00:00
70785,2654,2024-08-04,2024-08-04 09:00:00,2024-08-04 20:00:00
70786,871,2024-08-02,2024-08-02 08:00:00,2024-08-02 19:00:00
70787,2254,2024-01-09,2024-01-09 08:00:00,2024-01-09 20:00:00
70788,2573,2025-01-15,2025-01-15 08:00:00,2025-01-15 18:00:00
70789,1106,2024-09-06,2024-09-06 10:00:00,2024-09-06 17:00:00
70790,679,2024-08-11,2024-08-11 09:00:00,2024-08-11 19:00:00
70791,988,2024-03-24,2024-03-24 08:00:00,2024-03-24 20:00:00
70792,1823,2025-06-07,2025-06-07 10:00:00,2025-06-07 20:00:00
70793,2488,2025-10-12,2025-10-12 10:00:00,2025-10-12 17:00:00
70794,441,2026-02-09,2026-02-09 08:00:00,2026-02-09 20:00:00
70795,2416,2024-01-17,2024-01-17 10:00:00,2024-01-17 20:00:00
70796,885,2025-06-19,2025-06-19 11:00:00,2025-06-19 19:00:00
70797,1177,2024-02-20,2024-02-20 08:00:00,2024-02-20 20:00:00
70798,1082,2026-02-13,2026-02-13 08:00:00,2026-02-13 17:00:00
70799,2457,2025-04-28,2025-04-28 08:00:00,2025-04-28 20:00:00
70800,2752,2024-04-24,2024-04-24 11:00:00,2024-04-24 19:00:00
70801,2249,2024-07-31,2024-07-31 08:00:00,2024-07-31 20:00:00
70802,2439,2024-12-29,2024-12-29 11:00:00,2024-12-29 19:00:00
70803,706,2024-03-19,2024-03-19 10:00:00,2024-03-19 17:00:00
70804,209,2025-07-22,2025-07-22 10:00:00,2025-07-22 18:00:00
70805,1022,2025-01-30,2025-01-30 08:00:00,2025-01-30 19:00:00
70806,2944,2025-03-20,2025-03-20 10:00:00,2025-03-20 18:00:00
70807,153,2024-11-18,2024-11-18 08:00:00,2024-11-18 17:00:00
70808,2644,2025-02-27,2025-02-27 10:00:00,2025-02-27 20:00:00
70809,428,2025-06-04,2025-06-04 08:00:00,2025-06-04 20:00:00
70810,746,2024-07-05,2024-07-05 08:00:00,2024-07-05 20:00:00
70811,1019,2025-12-31,2025-12-31 09:00:00,2025-12-31 18:00:00
70812,1254,2024-06-21,2024-06-21 11:00:00,2024-06-21 19:00:00
70813,516,2025-02-18,2025-02-18 11:00:00,2025-02-18 20:00:00
70814,748,2025-08-01,2025-08-01 10:00:00,2025-08-01 18:00:00
70815,646,2025-10-27,2025-10-27 11:00:00,2025-10-27 17:00:00
70816,2792,2025-05-20,2025-05-20 09:00:00,2025-05-20 19:00:00
70817,444,2024-08-27,2024-08-27 11:00:00,2024-08-27 20:00:00
70818,2296,2025-03-01,2025-03-01 09:00:00,2025-03-01 20:00:00
70819,1094,2024-02-04,2024-02-04 08:00:00,2024-02-04 19:00:00
70820,1796,2024-01-25,2024-01-25 08:00:00,2024-01-25 19:00:00
70821,2906,2025-03-07,2025-03-07 11:00:00,2025-03-07 20:00:00
70822,2458,2025-01-30,2025-01-30 11:00:00,2025-01-30 19:00:00
70823,1268,2025-04-14,2025-04-14 11:00:00,2025-04-14 18:00:00
70824,2605,2025-07-12,2025-07-12 10:00:00,2025-07-12 19:00:00
70825,307,2024-11-07,2024-11-07 09:00:00,2024-11-07 20:00:00
70826,1232,2024-02-10,2024-02-10 08:00:00,2024-02-10 17:00:00
70827,2885,2025-07-09,2025-07-09 08:00:00,2025-07-09 19:00:00
70828,540,2025-04-16,2025-04-16 11:00:00,2025-04-16 20:00:00
70829,43,2024-05-12,2024-05-12 08:00:00,2024-05-12 20:00:00
70830,1363,2026-02-22,2026-02-22 10:00:00,2026-02-22 18:00:00
70831,2781,2024-12-04,2024-12-04 08:00:00,2024-12-04 20:00:00
70832,1389,2025-11-09,2025-11-09 11:00:00,2025-11-09 18:00:00
70833,561,2024-03-23,2024-03-23 10:00:00,2024-03-23 20:00:00
70834,31,2024-10-09,2024-10-09 08:00:00,2024-10-09 17:00:00
70835,1583,2025-02-04,2025-02-04 10:00:00,2025-02-04 19:00:00
70836,2530,2026-01-16,2026-01-16 10:00:00,2026-01-16 20:00:00
70837,1174,2024-04-02,2024-04-02 11:00:00,2024-04-02 20:00:00
70838,1168,2025-05-02,2025-05-02 10:00:00,2025-05-02 18:00:00
70839,1970,2024-02-03,2024-02-03 10:00:00,2024-02-03 17:00:00
70840,1836,2025-06-05,2025-06-05 10:00:00,2025-06-05 20:00:00
70841,2027,2024-10-22,2024-10-22 08:00:00,2024-10-22 18:00:00
70842,1203,2025-05-09,2025-05-09 11:00:00,2025-05-09 20:00:00
70843,1132,2024-05-09,2024-05-09 08:00:00,2024-05-09 18:00:00
70844,708,2024-07-20,2024-07-20 10:00:00,2024-07-20 19:00:00
70845,2181,2025-08-08,2025-08-08 10:00:00,2025-08-08 18:00:00
70846,135,2024-06-02,2024-06-02 08:00:00,2024-06-02 18:00:00
70847,2749,2025-02-28,2025-02-28 11:00:00,2025-02-28 17:00:00
70848,325,2024-04-14,2024-04-14 10:00:00,2024-04-14 20:00:00
70849,2311,2024-12-03,2024-12-03 09:00:00,2024-12-03 20:00:00
70850,452,2025-04-17,2025-04-17 09:00:00,2025-04-17 17:00:00
70851,2671,2024-05-01,2024-05-01 09:00:00,2024-05-01 18:00:00
70852,2104,2025-10-03,2025-10-03 10:00:00,2025-10-03 18:00:00
70853,2844,2025-09-08,2025-09-08 09:00:00,2025-09-08 20:00:00
70854,1622,2025-01-31,2025-01-31 11:00:00,2025-01-31 17:00:00
70855,910,2025-10-08,2025-10-08 11:00:00,2025-10-08 20:00:00
70856,222,2024-08-19,2024-08-19 11:00:00,2024-08-19 19:00:00
70857,2404,2025-06-30,2025-06-30 10:00:00,2025-06-30 19:00:00
70858,735,2026-01-04,2026-01-04 10:00:00,2026-01-04 19:00:00
70859,1651,2024-01-08,2024-01-08 08:00:00,2024-01-08 20:00:00
70860,1623,2024-09-03,2024-09-03 11:00:00,2024-09-03 19:00:00
70861,2907,2024-01-20,2024-01-20 11:00:00,2024-01-20 17:00:00
70862,1872,2026-02-03,2026-02-03 08:00:00,2026-02-03 20:00:00
70863,2929,2025-01-31,2025-01-31 10:00:00,2025-01-31 20:00:00
70864,1556,2025-12-16,2025-12-16 08:00:00,2025-12-16 20:00:00
70865,2004,2024-11-25,2024-11-25 09:00:00,2024-11-25 19:00:00
70866,2765,2024-08-31,2024-08-31 08:00:00,2024-08-31 20:00:00
70867,2243,2024-07-02,2024-07-02 10:00:00,2024-07-02 19:00:00
70868,1779,2025-07-16,2025-07-16 08:00:00,2025-07-16 20:00:00
70869,1495,2024-04-09,2024-04-09 10:00:00,2024-04-09 17:00:00
70870,784,2025-12-13,2025-12-13 10:00:00,2025-12-13 18:00:00
70871,314,2024-01-01,2024-01-01 08:00:00,2024-01-01 18:00:00
70872,67,2025-12-15,2025-12-15 11:00:00,2025-12-15 18:00:00
70873,1072,2024-07-06,2024-07-06 09:00:00,2024-07-06 20:00:00
70874,1561,2025-01-25,2025-01-25 11:00:00,2025-01-25 17:00:00
70875,1616,2024-12-11,2024-12-11 08:00:00,2024-12-11 18:00:00
70876,2021,2025-10-21,2025-10-21 08:00:00,2025-10-21 18:00:00
70877,2464,2025-06-13,2025-06-13 08:00:00,2025-06-13 19:00:00
70878,2968,2024-03-21,2024-03-21 10:00:00,2024-03-21 19:00:00
70879,2715,2024-09-08,2024-09-08 10:00:00,2024-09-08 20:00:00
70880,2690,2025-02-28,2025-02-28 08:00:00,2025-02-28 19:00:00
70881,1268,2024-09-06,2024-09-06 09:00:00,2024-09-06 20:00:00
70882,2701,2025-07-30,2025-07-30 10:00:00,2025-07-30 20:00:00
70883,200,2025-01-17,2025-01-17 08:00:00,2025-01-17 19:00:00
70884,1651,2025-09-01,2025-09-01 09:00:00,2025-09-01 17:00:00
70885,2737,2024-06-16,2024-06-16 11:00:00,2024-06-16 18:00:00
70886,2653,2024-05-09,2024-05-09 08:00:00,2024-05-09 17:00:00
70887,643,2025-04-26,2025-04-26 10:00:00,2025-04-26 19:00:00
70888,1120,2024-12-06,2024-12-06 10:00:00,2024-12-06 19:00:00
70889,1206,2024-07-21,2024-07-21 08:00:00,2024-07-21 17:00:00
70890,1633,2025-11-03,2025-11-03 09:00:00,2025-11-03 19:00:00
70891,1419,2025-06-10,2025-06-10 11:00:00,2025-06-10 17:00:00
70892,1213,2024-02-24,2024-02-24 11:00:00,2024-02-24 19:00:00
70893,1844,2024-03-08,2024-03-08 08:00:00,2024-03-08 17:00:00
70894,1212,2024-08-13,2024-08-13 08:00:00,2024-08-13 17:00:00
70895,2530,2025-02-11,2025-02-11 10:00:00,2025-02-11 19:00:00
70896,807,2025-07-14,2025-07-14 11:00:00,2025-07-14 19:00:00
70897,1404,2026-02-18,2026-02-18 09:00:00,2026-02-18 17:00:00
70898,2072,2024-03-30,2024-03-30 08:00:00,2024-03-30 17:00:00
70899,2799,2025-02-01,2025-02-01 08:00:00,2025-02-01 20:00:00
70900,1153,2024-10-30,2024-10-30 11:00:00,2024-10-30 18:00:00
70901,2066,2025-03-09,2025-03-09 11:00:00,2025-03-09 18:00:00
70902,2899,2024-09-17,2024-09-17 11:00:00,2024-09-17 19:00:00
70903,1242,2024-10-25,2024-10-25 08:00:00,2024-10-25 17:00:00
70904,2626,2024-04-27,2024-04-27 11:00:00,2024-04-27 19:00:00
70905,1641,2024-12-03,2024-12-03 10:00:00,2024-12-03 18:00:00
70906,1693,2025-04-21,2025-04-21 11:00:00,2025-04-21 18:00:00
70907,931,2024-05-13,2024-05-13 11:00:00,2024-05-13 19:00:00
70908,2370,2024-07-07,2024-07-07 09:00:00,2024-07-07 20:00:00
70909,2266,2026-01-31,2026-01-31 08:00:00,2026-01-31 18:00:00
70910,2485,2026-01-10,2026-01-10 10:00:00,2026-01-10 17:00:00
70911,16,2024-12-09,2024-12-09 09:00:00,2024-12-09 18:00:00
70912,2529,2024-07-24,2024-07-24 08:00:00,2024-07-24 19:00:00
70913,2957,2025-09-25,2025-09-25 10:00:00,2025-09-25 18:00:00
70914,1429,2024-03-17,2024-03-17 09:00:00,2024-03-17 17:00:00
70915,97,2024-06-14,2024-06-14 08:00:00,2024-06-14 17:00:00
70916,1636,2025-10-20,2025-10-20 11:00:00,2025-10-20 18:00:00
70917,2622,2026-01-18,2026-01-18 11:00:00,2026-01-18 20:00:00
70918,1512,2025-07-25,2025-07-25 08:00:00,2025-07-25 20:00:00
70919,1873,2024-08-18,2024-08-18 10:00:00,2024-08-18 19:00:00
70920,1654,2024-11-23,2024-11-23 11:00:00,2024-11-23 19:00:00
70921,1558,2024-09-07,2024-09-07 11:00:00,2024-09-07 18:00:00
70922,1204,2025-12-05,2025-12-05 08:00:00,2025-12-05 19:00:00
70923,328,2024-09-02,2024-09-02 10:00:00,2024-09-02 17:00:00
70924,938,2024-06-20,2024-06-20 08:00:00,2024-06-20 17:00:00
70925,361,2025-02-18,2025-02-18 11:00:00,2025-02-18 19:00:00
70926,2073,2024-06-11,2024-06-11 09:00:00,2024-06-11 19:00:00
70927,6,2026-01-27,2026-01-27 08:00:00,2026-01-27 18:00:00
70928,2346,2026-02-18,2026-02-18 09:00:00,2026-02-18 19:00:00
70929,542,2024-01-23,2024-01-23 08:00:00,2024-01-23 19:00:00
70930,2887,2024-08-19,2024-08-19 09:00:00,2024-08-19 20:00:00
70931,438,2026-02-21,2026-02-21 11:00:00,2026-02-21 20:00:00
70932,1925,2025-06-29,2025-06-29 09:00:00,2025-06-29 17:00:00
70933,1972,2025-02-06,2025-02-06 11:00:00,2025-02-06 17:00:00
70934,1290,2024-09-21,2024-09-21 10:00:00,2024-09-21 18:00:00
70935,1616,2024-07-06,2024-07-06 09:00:00,2024-07-06 18:00:00
70936,18,2025-05-24,2025-05-24 11:00:00,2025-05-24 19:00:00
70937,1014,2024-07-14,2024-07-14 11:00:00,2024-07-14 20:00:00
70938,2691,2025-03-23,2025-03-23 08:00:00,2025-03-23 20:00:00
70939,1149,2024-08-15,2024-08-15 08:00:00,2024-08-15 17:00:00
70940,2085,2026-01-15,2026-01-15 09:00:00,2026-01-15 17:00:00
70941,1525,2025-12-29,2025-12-29 11:00:00,2025-12-29 17:00:00
70942,1149,2024-06-22,2024-06-22 09:00:00,2024-06-22 20:00:00
70943,2,2025-11-22,2025-11-22 11:00:00,2025-11-22 19:00:00
70944,1874,2024-08-10,2024-08-10 08:00:00,2024-08-10 18:00:00
70945,288,2024-02-10,2024-02-10 11:00:00,2024-02-10 18:00:00
70946,759,2025-02-09,2025-02-09 10:00:00,2025-02-09 18:00:00
70947,624,2025-03-22,2025-03-22 09:00:00,2025-03-22 19:00:00
70948,2415,2026-02-11,2026-02-11 11:00:00,2026-02-11 19:00:00
70949,2409,2025-07-06,2025-07-06 08:00:00,2025-07-06 19:00:00
70950,2593,2025-09-20,2025-09-20 09:00:00,2025-09-20 17:00:00
70951,1584,2024-02-09,2024-02-09 09:00:00,2024-02-09 18:00:00
70952,1300,2025-09-19,2025-09-19 09:00:00,2025-09-19 17:00:00
70953,813,2024-06-28,2024-06-28 11:00:00,2024-06-28 20:00:00
70954,2948,2025-03-28,2025-03-28 09:00:00,2025-03-28 17:00:00
70955,1737,2024-10-04,2024-10-04 11:00:00,2024-10-04 19:00:00
70956,2874,2025-11-06,2025-11-06 10:00:00,2025-11-06 18:00:00
70957,1084,2025-02-22,2025-02-22 11:00:00,2025-02-22 18:00:00
70958,717,2025-12-29,2025-12-29 10:00:00,2025-12-29 20:00:00
70959,1894,2024-09-06,2024-09-06 11:00:00,2024-09-06 18:00:00
70960,641,2024-10-31,2024-10-31 10:00:00,2024-10-31 19:00:00
70961,1915,2025-02-24,2025-02-24 10:00:00,2025-02-24 20:00:00
70962,1091,2025-12-04,2025-12-04 11:00:00,2025-12-04 18:00:00
70963,2933,2024-08-09,2024-08-09 08:00:00,2024-08-09 17:00:00
70964,199,2024-12-26,2024-12-26 11:00:00,2024-12-26 20:00:00
70965,2308,2025-05-31,2025-05-31 11:00:00,2025-05-31 17:00:00
70966,2754,2025-04-04,2025-04-04 11:00:00,2025-04-04 19:00:00
70967,2414,2024-05-20,2024-05-20 09:00:00,2024-05-20 17:00:00
70968,109,2025-09-07,2025-09-07 08:00:00,2025-09-07 17:00:00
70969,1705,2025-05-29,2025-05-29 08:00:00,2025-05-29 18:00:00
70970,1058,2024-08-17,2024-08-17 08:00:00,2024-08-17 18:00:00
70971,2682,2026-01-10,2026-01-10 10:00:00,2026-01-10 17:00:00
70972,64,2025-10-02,2025-10-02 11:00:00,2025-10-02 20:00:00
70973,329,2024-04-30,2024-04-30 08:00:00,2024-04-30 19:00:00
70974,1408,2024-06-25,2024-06-25 08:00:00,2024-06-25 19:00:00
70975,1158,2025-05-30,2025-05-30 10:00:00,2025-05-30 20:00:00
70976,616,2025-12-22,2025-12-22 09:00:00,2025-12-22 17:00:00
70977,1127,2026-02-05,2026-02-05 09:00:00,2026-02-05 19:00:00
70978,2926,2024-11-30,2024-11-30 10:00:00,2024-11-30 17:00:00
70979,2504,2025-02-02,2025-02-02 11:00:00,2025-02-02 18:00:00
70980,1081,2024-03-17,2024-03-17 10:00:00,2024-03-17 17:00:00
70981,1361,2025-04-25,2025-04-25 09:00:00,2025-04-25 19:00:00
70982,901,2024-05-06,2024-05-06 11:00:00,2024-05-06 19:00:00
70983,1809,2024-04-11,2024-04-11 09:00:00,2024-04-11 18:00:00
70984,1055,2025-09-28,2025-09-28 09:00:00,2025-09-28 17:00:00
70985,2951,2025-06-17,2025-06-17 08:00:00,2025-06-17 17:00:00
70986,727,2025-05-09,2025-05-09 11:00:00,2025-05-09 17:00:00
70987,2956,2025-07-06,2025-07-06 08:00:00,2025-07-06 17:00:00
70988,469,2024-05-13,2024-05-13 08:00:00,2024-05-13 20:00:00
70989,591,2024-11-19,2024-11-19 09:00:00,2024-11-19 20:00:00
70990,411,2025-11-22,2025-11-22 10:00:00,2025-11-22 19:00:00
70991,109,2026-01-07,2026-01-07 10:00:00,2026-01-07 19:00:00
70992,551,2025-09-30,2025-09-30 11:00:00,2025-09-30 19:00:00
70993,2308,2024-11-04,2024-11-04 10:00:00,2024-11-04 20:00:00
70994,1095,2024-09-01,2024-09-01 10:00:00,2024-09-01 19:00:00
70995,579,2025-12-16,2025-12-16 09:00:00,2025-12-16 18:00:00
70996,2743,2025-12-23,2025-12-23 11:00:00,2025-12-23 20:00:00
70997,2759,2025-06-09,2025-06-09 09:00:00,2025-06-09 20:00:00
70998,876,2024-09-23,2024-09-23 11:00:00,2024-09-23 20:00:00
70999,2763,2025-04-23,2025-04-23 08:00:00,2025-04-23 19:00:00
71000,2359,2026-02-26,2026-02-26 08:00:00,2026-02-26 20:00:00
71001,2630,2025-01-18,2025-01-18 08:00:00,2025-01-18 19:00:00
71002,1700,2024-08-28,2024-08-28 10:00:00,2024-08-28 17:00:00
71003,653,2024-07-02,2024-07-02 09:00:00,2024-07-02 19:00:00
71004,1029,2024-07-07,2024-07-07 08:00:00,2024-07-07 18:00:00
71005,1525,2024-08-18,2024-08-18 08:00:00,2024-08-18 19:00:00
71006,1773,2025-09-15,2025-09-15 10:00:00,2025-09-15 17:00:00
71007,347,2024-02-06,2024-02-06 09:00:00,2024-02-06 20:00:00
71008,1916,2024-11-18,2024-11-18 10:00:00,2024-11-18 18:00:00
71009,2380,2024-11-21,2024-11-21 11:00:00,2024-11-21 19:00:00
71010,1264,2025-06-14,2025-06-14 09:00:00,2025-06-14 20:00:00
71011,2104,2024-02-16,2024-02-16 10:00:00,2024-02-16 18:00:00
71012,1574,2024-06-09,2024-06-09 11:00:00,2024-06-09 19:00:00
71013,2159,2024-02-02,2024-02-02 11:00:00,2024-02-02 19:00:00
71014,1504,2025-01-05,2025-01-05 08:00:00,2025-01-05 20:00:00
71015,1450,2025-08-24,2025-08-24 09:00:00,2025-08-24 17:00:00
71016,817,2025-09-24,2025-09-24 11:00:00,2025-09-24 18:00:00
71017,511,2025-11-30,2025-11-30 09:00:00,2025-11-30 19:00:00
71018,824,2024-10-19,2024-10-19 10:00:00,2024-10-19 18:00:00
71019,736,2025-01-04,2025-01-04 08:00:00,2025-01-04 17:00:00
71020,1915,2025-04-02,2025-04-02 09:00:00,2025-04-02 19:00:00
71021,1420,2025-12-30,2025-12-30 11:00:00,2025-12-30 18:00:00
71022,2742,2025-05-08,2025-05-08 11:00:00,2025-05-08 18:00:00
71023,238,2026-02-22,2026-02-22 08:00:00,2026-02-22 20:00:00
71024,707,2024-06-21,2024-06-21 08:00:00,2024-06-21 19:00:00
71025,2640,2024-12-10,2024-12-10 11:00:00,2024-12-10 20:00:00
71026,345,2025-01-13,2025-01-13 11:00:00,2025-01-13 19:00:00
71027,2097,2025-06-07,2025-06-07 08:00:00,2025-06-07 19:00:00
71028,286,2024-02-04,2024-02-04 10:00:00,2024-02-04 18:00:00
71029,2309,2025-02-25,2025-02-25 09:00:00,2025-02-25 20:00:00
71030,853,2025-03-19,2025-03-19 10:00:00,2025-03-19 20:00:00
71031,963,2024-07-15,2024-07-15 11:00:00,2024-07-15 17:00:00
71032,2279,2024-07-06,2024-07-06 09:00:00,2024-07-06 18:00:00
71033,1868,2025-05-25,2025-05-25 10:00:00,2025-05-25 20:00:00
71034,1014,2025-02-10,2025-02-10 09:00:00,2025-02-10 17:00:00
71035,2847,2025-08-15,2025-08-15 11:00:00,2025-08-15 20:00:00
71036,1817,2025-11-09,2025-11-09 08:00:00,2025-11-09 20:00:00
71037,2149,2024-07-10,2024-07-10 11:00:00,2024-07-10 19:00:00
71038,1757,2025-02-20,2025-02-20 08:00:00,2025-02-20 19:00:00
71039,1924,2025-01-03,2025-01-03 08:00:00,2025-01-03 18:00:00
71040,2960,2024-05-02,2024-05-02 08:00:00,2024-05-02 17:00:00
71041,1062,2024-04-02,2024-04-02 08:00:00,2024-04-02 20:00:00
71042,1274,2025-04-24,2025-04-24 09:00:00,2025-04-24 17:00:00
71043,1217,2024-09-20,2024-09-20 10:00:00,2024-09-20 19:00:00
71044,2056,2024-07-03,2024-07-03 09:00:00,2024-07-03 20:00:00
71045,1863,2025-07-09,2025-07-09 08:00:00,2025-07-09 17:00:00
71046,388,2024-08-29,2024-08-29 08:00:00,2024-08-29 19:00:00
71047,1932,2025-12-29,2025-12-29 08:00:00,2025-12-29 19:00:00
71048,820,2024-11-16,2024-11-16 11:00:00,2024-11-16 19:00:00
71049,1059,2024-12-31,2024-12-31 08:00:00,2024-12-31 20:00:00
