shipment_id,order_id,courier_name,shipped_date,delivered_date,status
95770,136856,FedEx,2025-12-08,2025-12-14,Delivered
95771,136857,FedEx,2024-12-14,2024-12-20,Delivered
95772,136859,BlueDart,2025-04-28,2025-05-04,Delivered
95773,136860,EcomExpress,2024-06-21,2024-06-25,Delivered
95774,136861,FedEx,2024-11-06,2024-11-12,Delivered
95775,136862,Delhivery,2024-04-08,2024-04-12,Delivered
95776,136863,Delhivery,2025-07-09,2025-07-15,Delivered
95777,136865,Delhivery,2025-03-28,2025-04-02,Delivered
95778,136866,FedEx,2024-02-07,2024-02-09,Delivered
95779,136867,FedEx,2025-04-20,2025-04-24,Delivered
95780,136868,BlueDart,2026-01-02,2026-01-07,Returned
95781,136871,BlueDart,2024-12-10,2024-12-14,Delivered
95782,136872,Delhivery,2025-08-15,2025-08-21,Delivered
95783,136874,EcomExpress,2025-04-23,2025-04-26,Returned
95784,136875,FedEx,2024-03-19,2024-03-25,Delivered
95785,136876,FedEx,2024-05-15,2024-05-18,Delivered
95786,136877,Delhivery,2025-12-20,,Shipped
95787,136878,EcomExpress,2024-02-14,2024-02-16,Delivered
95788,136879,BlueDart,2024-01-12,2024-01-18,Delivered
95789,136881,Delhivery,2024-03-18,2024-03-24,Delivered
95790,136882,EcomExpress,2024-01-18,2024-01-22,Delivered
95791,136883,BlueDart,2025-07-02,2025-07-04,Delivered
95792,136885,EcomExpress,2025-04-26,2025-04-30,Delivered
95793,136886,BlueDart,2024-06-21,2024-06-25,Delivered
95794,136887,FedEx,2025-03-29,2025-04-04,Delivered
95795,136888,BlueDart,2026-02-19,2026-02-25,Delivered
95796,136889,BlueDart,2024-08-23,2024-08-29,Delivered
95797,136891,BlueDart,2024-12-28,2024-12-31,Delivered
95798,136892,Delhivery,2025-09-15,2025-09-18,Delivered
95799,136893,BlueDart,2024-01-07,2024-01-09,Returned
95800,136894,Delhivery,2024-10-26,2024-11-01,Delivered
95801,136895,BlueDart,2025-01-05,,Shipped
95802,136896,FedEx,2025-01-01,,Shipped
95803,136898,BlueDart,2024-12-09,2024-12-12,Delivered
95804,136899,EcomExpress,2026-01-17,2026-01-23,Delivered
95805,136900,FedEx,2025-02-07,2025-02-11,Delivered
95806,136902,BlueDart,2024-07-15,2024-07-19,Delivered
95807,136903,BlueDart,2025-11-04,2025-11-10,Delivered
95808,136905,FedEx,2025-12-14,2025-12-17,Delivered
95809,136908,EcomExpress,2024-07-22,2024-07-28,Delivered
95810,136909,FedEx,2025-11-28,2025-12-01,Delivered
95811,136911,Delhivery,2025-01-01,2025-01-06,Returned
95812,136915,EcomExpress,2024-05-28,2024-06-02,Delivered
95813,136917,FedEx,2024-12-04,2024-12-07,Delivered
95814,136919,FedEx,2024-09-14,2024-09-17,Delivered
95815,136922,EcomExpress,2025-08-13,2025-08-15,Delivered
95816,136924,EcomExpress,2024-04-17,2024-04-19,Delivered
95817,136925,FedEx,2024-08-17,2024-08-21,Delivered
95818,136926,Delhivery,2025-12-06,2025-12-09,Delivered
95819,136928,BlueDart,2024-12-31,,Shipped
95820,136929,BlueDart,2024-06-23,2024-06-29,Delivered
95821,136930,BlueDart,2024-01-30,2024-02-05,Delivered
95822,136931,EcomExpress,2025-07-26,2025-07-28,Delivered
95823,136932,FedEx,2024-09-10,2024-09-14,Delivered
95824,136933,EcomExpress,2025-11-21,2025-11-26,Delivered
95825,136934,FedEx,2024-03-30,2024-04-02,Delivered
95826,136935,EcomExpress,2024-12-19,2024-12-24,Delivered
95827,136936,FedEx,2024-09-12,2024-09-16,Delivered
95828,136940,Delhivery,2025-12-13,,Shipped
95829,136941,EcomExpress,2025-02-06,2025-02-09,Delivered
95830,136942,FedEx,2024-09-09,2024-09-13,Delivered
95831,136944,Delhivery,2024-01-29,,Shipped
95832,136945,BlueDart,2026-02-18,2026-02-23,Delivered
95833,136946,BlueDart,2025-10-21,,Shipped
95834,136947,BlueDart,2025-08-31,2025-09-06,Delivered
95835,136948,BlueDart,2024-12-21,2024-12-27,Delivered
95836,136949,Delhivery,2025-12-29,2026-01-03,Delivered
95837,136950,EcomExpress,2024-05-24,2024-05-30,Delivered
95838,136952,BlueDart,2025-12-11,,Shipped
95839,136955,FedEx,2025-05-02,2025-05-08,Delivered
95840,136956,EcomExpress,2024-08-11,2024-08-17,Delivered
95841,136958,FedEx,2025-08-20,2025-08-22,Delivered
95842,136959,EcomExpress,2025-05-18,2025-05-22,Delivered
95843,136960,Delhivery,2025-05-22,2025-05-26,Delivered
95844,136961,FedEx,2026-02-06,,Shipped
95845,136962,EcomExpress,2024-08-15,2024-08-18,Delivered
95846,136963,EcomExpress,2024-05-30,,Shipped
95847,136965,Delhivery,2025-12-02,2025-12-07,Delivered
95848,136966,BlueDart,2024-06-19,2024-06-25,Delivered
95849,136967,EcomExpress,2026-02-17,2026-02-22,Delivered
95850,136969,BlueDart,2025-03-30,2025-04-04,Delivered
95851,136971,BlueDart,2024-06-04,2024-06-10,Delivered
95852,136972,BlueDart,2025-08-12,2025-08-14,Delivered
95853,136973,Delhivery,2025-04-07,2025-04-11,Delivered
95854,136975,EcomExpress,2025-08-10,,Shipped
95855,136976,BlueDart,2024-12-06,2024-12-12,Delivered
95856,136977,FedEx,2025-01-20,2025-01-23,Delivered
95857,136979,EcomExpress,2024-02-07,,Shipped
95858,136982,Delhivery,2025-10-12,,Shipped
95859,136984,EcomExpress,2025-12-18,2025-12-22,Delivered
95860,136986,BlueDart,2024-06-30,2024-07-04,Delivered
95861,136987,BlueDart,2025-12-01,,Shipped
95862,136988,BlueDart,2024-09-09,2024-09-11,Delivered
95863,136989,EcomExpress,2025-03-22,2025-03-24,Delivered
95864,136990,FedEx,2025-09-14,2025-09-20,Delivered
95865,136991,Delhivery,2024-10-03,,Shipped
95866,136992,FedEx,2024-08-02,2024-08-08,Delivered
95867,136994,FedEx,2024-05-06,2024-05-09,Delivered
95868,136995,BlueDart,2025-02-04,2025-02-10,Delivered
95869,136996,FedEx,2025-03-06,,Shipped
95870,136997,BlueDart,2026-01-06,2026-01-12,Delivered
95871,136998,FedEx,2024-06-01,2024-06-05,Returned
95872,136999,EcomExpress,2025-04-24,2025-04-26,Returned
95873,137000,FedEx,2025-06-29,2025-07-03,Delivered
95874,137001,EcomExpress,2025-01-30,2025-02-05,Delivered
95875,137007,FedEx,2024-01-03,2024-01-05,Delivered
95876,137008,FedEx,2026-01-27,2026-01-30,Delivered
95877,137009,BlueDart,2025-11-22,,Shipped
95878,137011,Delhivery,2024-08-11,2024-08-15,Delivered
95879,137012,Delhivery,2024-12-09,2024-12-15,Delivered
95880,137013,Delhivery,2024-02-12,,Shipped
95881,137014,Delhivery,2025-01-27,2025-02-01,Delivered
95882,137016,EcomExpress,2024-07-14,2024-07-20,Returned
95883,137017,FedEx,2025-07-07,2025-07-10,Delivered
95884,137018,BlueDart,2024-04-15,2024-04-17,Delivered
95885,137020,BlueDart,2024-03-27,2024-03-29,Delivered
95886,137021,FedEx,2025-01-13,,Shipped
95887,137022,FedEx,2025-07-04,,Shipped
95888,137024,EcomExpress,2024-11-27,,Shipped
95889,137025,Delhivery,2025-01-05,,Shipped
95890,137026,FedEx,2025-11-19,2025-11-23,Delivered
95891,137028,EcomExpress,2024-02-29,2024-03-04,Delivered
95892,137029,FedEx,2025-09-26,2025-09-30,Delivered
95893,137030,BlueDart,2024-10-14,2024-10-16,Returned
95894,137031,BlueDart,2025-12-23,2025-12-27,Delivered
95895,137032,Delhivery,2025-07-21,2025-07-23,Delivered
95896,137033,Delhivery,2025-03-15,2025-03-17,Delivered
95897,137034,Delhivery,2024-04-23,2024-04-25,Delivered
95898,137036,BlueDart,2024-09-20,2024-09-25,Returned
95899,137037,BlueDart,2025-07-03,2025-07-06,Delivered
95900,137038,EcomExpress,2026-01-31,2026-02-06,Delivered
95901,137039,FedEx,2024-10-27,,Shipped
95902,137040,Delhivery,2024-03-29,2024-03-31,Delivered
95903,137043,FedEx,2025-05-16,2025-05-20,Delivered
95904,137044,FedEx,2025-05-28,2025-06-03,Delivered
95905,137046,BlueDart,2024-12-04,2024-12-10,Delivered
95906,137047,FedEx,2024-09-12,2024-09-17,Delivered
95907,137048,FedEx,2025-10-21,2025-10-27,Delivered
95908,137049,FedEx,2025-09-21,2025-09-27,Delivered
95909,137050,BlueDart,2026-02-17,2026-02-23,Returned
95910,137051,BlueDart,2025-06-25,2025-06-30,Delivered
95911,137053,FedEx,2025-09-19,2025-09-21,Delivered
95912,137055,FedEx,2025-09-09,2025-09-14,Delivered
95913,137057,Delhivery,2024-06-13,2024-06-19,Delivered
95914,137059,EcomExpress,2025-05-23,,Shipped
95915,137061,BlueDart,2024-07-09,2024-07-14,Delivered
95916,137063,EcomExpress,2025-12-14,2025-12-17,Delivered
95917,137065,FedEx,2025-08-15,2025-08-21,Delivered
95918,137066,BlueDart,2024-02-07,2024-02-11,Delivered
95919,137067,BlueDart,2025-06-30,2025-07-02,Delivered
95920,137069,Delhivery,2025-01-19,2025-01-25,Delivered
95921,137070,Delhivery,2024-08-27,2024-08-29,Delivered
95922,137071,FedEx,2024-07-12,2024-07-14,Delivered
95923,137073,BlueDart,2024-01-26,2024-02-01,Delivered
95924,137074,EcomExpress,2025-02-27,2025-03-04,Delivered
95925,137075,FedEx,2026-01-14,2026-01-17,Delivered
95926,137076,BlueDart,2025-12-10,,Shipped
95927,137077,BlueDart,2025-07-24,2025-07-29,Delivered
95928,137078,EcomExpress,2024-08-07,2024-08-13,Delivered
95929,137079,Delhivery,2025-06-01,2025-06-04,Delivered
95930,137080,FedEx,2025-12-23,,Shipped
95931,137081,EcomExpress,2025-02-19,2025-02-23,Delivered
95932,137082,BlueDart,2024-12-03,2024-12-08,Delivered
95933,137083,Delhivery,2025-06-20,,Shipped
95934,137084,Delhivery,2025-11-12,2025-11-14,Delivered
95935,137086,FedEx,2025-09-28,2025-10-01,Delivered
95936,137088,Delhivery,2024-02-06,,Shipped
95937,137089,FedEx,2024-08-05,2024-08-10,Returned
95938,137090,BlueDart,2025-07-31,2025-08-02,Delivered
95939,137091,BlueDart,2025-08-09,2025-08-12,Delivered
95940,137092,Delhivery,2024-08-15,2024-08-19,Delivered
95941,137095,FedEx,2025-01-27,2025-01-29,Delivered
95942,137096,Delhivery,2025-10-09,,Shipped
95943,137097,Delhivery,2024-04-13,2024-04-16,Returned
95944,137098,EcomExpress,2024-02-20,2024-02-26,Delivered
95945,137099,EcomExpress,2025-10-23,2025-10-26,Delivered
95946,137100,FedEx,2025-04-08,2025-04-12,Delivered
95947,137102,BlueDart,2024-07-05,2024-07-10,Delivered
95948,137104,FedEx,2025-02-21,,Shipped
95949,137105,FedEx,2025-12-24,2025-12-29,Delivered
95950,137107,Delhivery,2025-09-15,2025-09-17,Delivered
95951,137109,FedEx,2025-07-10,2025-07-12,Delivered
95952,137110,EcomExpress,2024-05-13,2024-05-18,Delivered
95953,137112,EcomExpress,2025-03-10,2025-03-16,Delivered
95954,137113,Delhivery,2025-02-10,2025-02-16,Delivered
95955,137114,BlueDart,2025-08-22,,Shipped
95956,137115,Delhivery,2025-07-27,,Shipped
95957,137118,BlueDart,2025-02-12,2025-02-14,Delivered
95958,137120,EcomExpress,2025-01-11,,Shipped
95959,137122,FedEx,2024-08-11,,Shipped
95960,137123,EcomExpress,2024-12-24,2024-12-30,Delivered
95961,137124,Delhivery,2025-10-02,2025-10-07,Delivered
95962,137126,Delhivery,2024-10-26,2024-10-28,Delivered
95963,137127,Delhivery,2025-09-21,2025-09-27,Delivered
95964,137128,BlueDart,2024-03-10,2024-03-12,Delivered
95965,137129,EcomExpress,2026-02-17,2026-02-23,Delivered
95966,137130,Delhivery,2025-01-02,2025-01-07,Delivered
95967,137131,BlueDart,2025-10-23,2025-10-28,Delivered
95968,137134,Delhivery,2025-03-05,2025-03-11,Delivered
95969,137136,BlueDart,2024-01-29,2024-02-01,Delivered
95970,137137,BlueDart,2025-07-26,2025-07-30,Delivered
95971,137139,FedEx,2024-05-14,2024-05-19,Delivered
95972,137141,Delhivery,2025-04-23,2025-04-28,Delivered
95973,137143,Delhivery,2025-07-03,2025-07-09,Delivered
95974,137144,Delhivery,2025-01-24,2025-01-29,Delivered
95975,137145,BlueDart,2024-11-26,2024-12-01,Delivered
95976,137149,Delhivery,2025-09-07,2025-09-11,Delivered
95977,137152,Delhivery,2026-01-14,2026-01-18,Delivered
95978,137153,EcomExpress,2024-04-21,2024-04-25,Delivered
95979,137155,FedEx,2024-02-15,2024-02-19,Delivered
95980,137156,Delhivery,2024-02-29,2024-03-06,Delivered
95981,137158,EcomExpress,2024-09-03,2024-09-08,Delivered
95982,137159,BlueDart,2024-11-28,2024-12-02,Delivered
95983,137161,EcomExpress,2024-01-19,2024-01-25,Delivered
95984,137163,Delhivery,2024-03-13,2024-03-17,Delivered
95985,137164,FedEx,2024-09-10,2024-09-13,Delivered
95986,137166,Delhivery,2024-05-07,,Shipped
95987,137167,Delhivery,2024-03-24,2024-03-26,Delivered
95988,137168,BlueDart,2024-07-31,2024-08-05,Delivered
95989,137172,FedEx,2024-10-22,2024-10-25,Delivered
95990,137173,BlueDart,2025-04-01,,Shipped
95991,137174,EcomExpress,2025-04-25,2025-04-28,Delivered
95992,137175,Delhivery,2024-05-14,2024-05-19,Delivered
95993,137177,FedEx,2025-07-25,2025-07-29,Delivered
95994,137178,Delhivery,2025-10-15,2025-10-17,Delivered
95995,137180,Delhivery,2024-07-12,2024-07-15,Delivered
95996,137183,Delhivery,2025-06-22,2025-06-26,Delivered
95997,137184,EcomExpress,2025-05-07,2025-05-12,Delivered
95998,137185,Delhivery,2025-07-29,2025-08-01,Delivered
95999,137186,FedEx,2024-08-25,2024-08-28,Delivered
96000,137187,EcomExpress,2025-08-29,2025-09-01,Delivered
96001,137189,EcomExpress,2025-01-22,2025-01-24,Delivered
96002,137190,EcomExpress,2024-08-07,2024-08-13,Delivered
96003,137191,EcomExpress,2024-04-09,2024-04-11,Delivered
96004,137193,FedEx,2025-03-12,2025-03-17,Delivered
96005,137194,EcomExpress,2024-02-09,,Shipped
96006,137198,FedEx,2024-06-25,2024-06-27,Delivered
96007,137199,EcomExpress,2024-07-10,2024-07-12,Delivered
96008,137200,Delhivery,2025-03-22,2025-03-24,Delivered
96009,137201,FedEx,2024-01-14,2024-01-19,Returned
96010,137202,BlueDart,2025-09-30,2025-10-04,Delivered
96011,137203,FedEx,2025-02-09,2025-02-14,Delivered
96012,137208,FedEx,2025-07-23,,Shipped
96013,137209,EcomExpress,2025-03-24,2025-03-27,Delivered
96014,137211,EcomExpress,2024-04-20,2024-04-25,Returned
96015,137212,BlueDart,2024-02-01,,Shipped
96016,137214,Delhivery,2024-04-29,2024-05-05,Delivered
96017,137215,Delhivery,2024-09-09,2024-09-12,Delivered
96018,137216,EcomExpress,2025-03-14,2025-03-20,Delivered
96019,137218,BlueDart,2024-01-25,2024-01-28,Returned
96020,137219,FedEx,2025-03-18,2025-03-20,Delivered
96021,137221,Delhivery,2024-03-05,2024-03-10,Delivered
96022,137222,Delhivery,2025-02-07,2025-02-11,Delivered
96023,137224,FedEx,2024-04-13,2024-04-19,Delivered
96024,137225,Delhivery,2024-06-13,2024-06-15,Returned
96025,137227,EcomExpress,2025-09-01,2025-09-07,Delivered
96026,137230,Delhivery,2026-02-23,2026-02-26,Delivered
96027,137233,Delhivery,2025-09-28,2025-10-04,Delivered
96028,137234,FedEx,2025-11-19,2025-11-24,Delivered
96029,137235,FedEx,2025-03-14,2025-03-18,Delivered
96030,137236,Delhivery,2024-04-01,,Shipped
96031,137238,BlueDart,2024-12-31,2025-01-05,Delivered
96032,137242,EcomExpress,2025-10-01,2025-10-05,Delivered
96033,137243,Delhivery,2024-07-11,2024-07-15,Delivered
96034,137244,FedEx,2025-02-20,2025-02-22,Delivered
96035,137245,BlueDart,2025-10-14,2025-10-16,Delivered
96036,137246,Delhivery,2025-02-19,2025-02-25,Returned
96037,137247,FedEx,2025-03-21,2025-03-25,Delivered
96038,137248,FedEx,2025-10-02,,Shipped
96039,137249,BlueDart,2025-10-11,2025-10-15,Delivered
96040,137250,EcomExpress,2025-10-29,2025-10-31,Delivered
96041,137251,BlueDart,2024-08-08,,Shipped
96042,137252,EcomExpress,2025-11-16,,Shipped
96043,137253,Delhivery,2024-01-22,2024-01-25,Delivered
96044,137254,EcomExpress,2024-05-30,2024-06-02,Delivered
96045,137255,Delhivery,2024-10-11,2024-10-17,Returned
96046,137256,FedEx,2024-12-28,2024-12-31,Delivered
96047,137257,BlueDart,2025-09-02,,Shipped
96048,137259,BlueDart,2024-05-12,,Shipped
96049,137260,Delhivery,2024-10-12,2024-10-14,Delivered
96050,137262,FedEx,2025-01-09,2025-01-13,Delivered
96051,137263,BlueDart,2025-08-30,2025-09-04,Delivered
96052,137264,FedEx,2026-02-14,2026-02-20,Delivered
96053,137265,FedEx,2025-05-10,2025-05-15,Delivered
96054,137266,FedEx,2025-03-06,2025-03-11,Delivered
96055,137267,FedEx,2025-06-04,,Shipped
96056,137268,EcomExpress,2024-08-09,2024-08-13,Delivered
96057,137272,EcomExpress,2024-10-04,2024-10-09,Delivered
96058,137274,BlueDart,2025-03-02,2025-03-04,Delivered
96059,137275,BlueDart,2024-07-15,2024-07-18,Delivered
96060,137277,EcomExpress,2025-04-24,2025-04-30,Delivered
96061,137278,FedEx,2025-11-23,2025-11-29,Delivered
96062,137279,BlueDart,2025-03-10,2025-03-16,Delivered
96063,137280,Delhivery,2026-02-13,2026-02-16,Delivered
96064,137281,Delhivery,2025-06-22,2025-06-25,Delivered
96065,137284,FedEx,2024-05-12,2024-05-16,Delivered
96066,137287,FedEx,2024-07-13,2024-07-18,Delivered
96067,137288,FedEx,2025-04-07,2025-04-11,Delivered
96068,137289,FedEx,2025-04-27,2025-04-30,Delivered
96069,137290,Delhivery,2024-03-26,2024-03-29,Delivered
96070,137291,BlueDart,2025-02-03,2025-02-08,Delivered
96071,137294,Delhivery,2024-06-23,2024-06-29,Delivered
96072,137296,EcomExpress,2025-04-01,2025-04-04,Delivered
96073,137303,Delhivery,2025-02-22,2025-02-28,Delivered
96074,137305,EcomExpress,2025-03-24,2025-03-27,Delivered
96075,137306,EcomExpress,2025-07-20,2025-07-26,Delivered
96076,137308,BlueDart,2025-05-12,,Shipped
96077,137310,EcomExpress,2024-09-20,2024-09-22,Delivered
96078,137311,BlueDart,2025-02-27,2025-03-04,Delivered
96079,137312,FedEx,2024-03-20,2024-03-26,Delivered
96080,137315,Delhivery,2025-03-24,2025-03-30,Delivered
96081,137317,BlueDart,2024-12-15,2024-12-18,Delivered
96082,137318,EcomExpress,2024-08-22,2024-08-24,Delivered
96083,137319,EcomExpress,2024-06-13,2024-06-15,Delivered
96084,137320,FedEx,2025-03-08,2025-03-11,Delivered
96085,137322,BlueDart,2024-10-27,2024-10-29,Returned
96086,137323,EcomExpress,2025-07-12,2025-07-17,Delivered
96087,137325,FedEx,2026-01-12,2026-01-15,Delivered
96088,137326,Delhivery,2025-01-19,2025-01-25,Delivered
96089,137327,EcomExpress,2025-07-26,2025-07-28,Delivered
96090,137331,FedEx,2024-04-15,2024-04-17,Delivered
96091,137332,Delhivery,2024-10-10,2024-10-14,Delivered
96092,137333,Delhivery,2025-11-07,2025-11-09,Delivered
96093,137334,Delhivery,2025-12-15,,Shipped
96094,137335,Delhivery,2024-11-05,2024-11-11,Delivered
96095,137336,FedEx,2025-06-13,2025-06-15,Delivered
96096,137337,EcomExpress,2025-04-14,2025-04-19,Delivered
96097,137338,BlueDart,2026-02-25,2026-02-27,Delivered
96098,137340,Delhivery,2025-04-16,,Shipped
96099,137341,EcomExpress,2025-03-30,2025-04-03,Delivered
96100,137343,EcomExpress,2024-12-23,,Shipped
96101,137347,BlueDart,2024-03-17,2024-03-23,Delivered
96102,137349,Delhivery,2024-04-08,,Shipped
96103,137350,FedEx,2025-07-02,,Shipped
96104,137351,BlueDart,2025-10-28,2025-10-31,Delivered
96105,137352,EcomExpress,2026-01-14,2026-01-17,Delivered
96106,137353,BlueDart,2025-11-28,,Shipped
96107,137354,FedEx,2025-05-09,2025-05-15,Delivered
96108,137356,EcomExpress,2025-01-19,2025-01-24,Delivered
96109,137357,EcomExpress,2025-12-29,2026-01-04,Delivered
96110,137359,FedEx,2024-08-24,2024-08-28,Delivered
96111,137361,Delhivery,2025-03-05,2025-03-07,Delivered
96112,137366,EcomExpress,2025-04-06,2025-04-11,Delivered
96113,137367,EcomExpress,2025-08-15,2025-08-18,Delivered
96114,137368,Delhivery,2025-08-23,2025-08-26,Delivered
96115,137369,EcomExpress,2025-04-19,2025-04-21,Delivered
96116,137370,Delhivery,2025-05-17,2025-05-20,Delivered
96117,137372,EcomExpress,2025-03-10,2025-03-16,Returned
96118,137374,EcomExpress,2026-02-14,2026-02-20,Delivered
96119,137378,EcomExpress,2025-01-29,2025-02-01,Delivered
96120,137380,FedEx,2025-04-11,2025-04-13,Delivered
96121,137382,BlueDart,2024-02-19,2024-02-24,Delivered
96122,137384,EcomExpress,2025-10-02,2025-10-06,Delivered
96123,137385,BlueDart,2025-07-11,,Shipped
96124,137389,FedEx,2024-09-02,2024-09-07,Delivered
96125,137390,EcomExpress,2025-02-02,2025-02-05,Delivered
96126,137393,BlueDart,2025-08-31,2025-09-02,Delivered
96127,137395,EcomExpress,2024-02-22,2024-02-26,Delivered
96128,137397,Delhivery,2024-12-30,,Shipped
96129,137401,Delhivery,2024-04-08,2024-04-10,Delivered
96130,137402,FedEx,2024-08-08,,Shipped
96131,137403,EcomExpress,2025-10-23,2025-10-28,Delivered
96132,137404,EcomExpress,2024-10-18,2024-10-20,Delivered
96133,137405,Delhivery,2024-03-13,2024-03-19,Delivered
96134,137406,Delhivery,2025-12-13,,Shipped
96135,137407,FedEx,2025-06-22,,Shipped
96136,137409,EcomExpress,2025-11-13,,Shipped
96137,137410,EcomExpress,2024-07-02,2024-07-04,Delivered
96138,137414,Delhivery,2025-05-10,2025-05-14,Delivered
96139,137415,Delhivery,2024-07-20,2024-07-23,Delivered
96140,137416,Delhivery,2025-08-12,,Shipped
96141,137417,Delhivery,2025-11-19,2025-11-22,Returned
96142,137418,Delhivery,2024-11-10,2024-11-13,Delivered
96143,137420,Delhivery,2025-06-07,2025-06-10,Delivered
96144,137421,FedEx,2024-02-05,2024-02-07,Delivered
96145,137422,EcomExpress,2025-05-31,2025-06-05,Delivered
96146,137423,FedEx,2025-11-11,2025-11-16,Delivered
96147,137424,Delhivery,2025-11-12,2025-11-17,Delivered
96148,137425,EcomExpress,2024-12-04,2024-12-08,Delivered
96149,137427,BlueDart,2024-06-24,,Shipped
96150,137429,Delhivery,2024-03-05,2024-03-08,Delivered
96151,137431,FedEx,2024-07-20,2024-07-24,Delivered
96152,137432,FedEx,2025-12-14,2025-12-17,Delivered
96153,137433,BlueDart,2025-10-09,2025-10-11,Delivered
96154,137434,EcomExpress,2024-06-12,2024-06-15,Delivered
96155,137435,EcomExpress,2024-02-29,2024-03-03,Delivered
96156,137436,EcomExpress,2025-06-23,2025-06-26,Delivered
96157,137437,FedEx,2024-12-05,2024-12-10,Delivered
96158,137438,BlueDart,2024-03-13,,Shipped
96159,137440,BlueDart,2025-08-23,2025-08-29,Delivered
96160,137442,FedEx,2024-02-23,,Shipped
96161,137443,EcomExpress,2024-06-19,2024-06-24,Delivered
96162,137446,Delhivery,2024-11-20,2024-11-25,Delivered
96163,137447,FedEx,2025-10-28,2025-10-31,Delivered
96164,137448,Delhivery,2024-08-14,2024-08-17,Delivered
