order_id,cust_id,store_id,order_date,order_status,gross_total,discount_amount,net_total
124349,4315,66,2024-01-19,Delivered,14800.92,0.0,14800.92
124350,48883,54,2024-03-23,Delivered,57833.56,0.0,57833.56
124351,32388,120,2024-12-25,Delivered,28053.39,0.0,28053.39
124352,38009,181,2024-06-03,Returned,32974.34,0.0,32974.34
124353,30855,105,2024-09-01,Processing,14040.33,2808.07,11232.26
124354,28569,146,2024-09-03,Returned,265420.22,0.0,265420.22
124355,46349,111,2024-11-29,Delivered,467406.58,913.27,466493.31
124356,37188,49,2024-01-22,Delivered,19184.66,0.0,19184.66
124357,42902,20,2025-12-23,Returned,100937.76,0.0,100937.76
124358,38659,75,2025-10-26,Processing,443844.66,84959.9,358884.76
124359,42024,193,2025-11-09,Returned,28408.5,2212.01,26196.49
124360,7473,196,2025-12-07,Out for Delivery,44191.85,183.5,44008.35
124361,10640,116,2024-04-25,Delivered,199179.83,12999.28,186180.55
124362,10540,133,2024-07-29,Failed,43382.48,756.26,42626.22
124363,48989,161,2024-06-23,Delivered,235482.64,0.0,235482.64
124364,17513,56,2024-07-21,Shipped,417292.08,103411.24,313880.84
124365,48618,87,2026-01-08,Delivered,57607.34,0.0,57607.34
124366,9741,47,2024-10-16,Shipped,4693.28,703.99,3989.29
124367,15115,121,2025-07-23,Out for Delivery,12159.14,974.89,11184.25
124368,40253,176,2025-06-09,Delivered,29635.52,0.0,29635.52
124369,6892,195,2025-12-04,Delivered,22725.78,0.0,22725.78
124370,10770,27,2026-02-11,Delivered,72309.42,0.0,72309.42
124371,18687,2,2025-09-26,Delivered,79438.06,0.0,79438.06
124372,6796,128,2025-11-11,Delivered,125846.92,145.63,125701.29
124373,8627,198,2024-10-20,Delivered,5992.18,0.0,5992.18
124374,33205,182,2025-10-10,Delivered,242770.06,0.0,242770.06
124375,17798,135,2024-07-07,Delivered,78555.71,13474.03,65081.68
124376,8747,30,2024-06-29,Cancelled,264560.76,0.0,264560.76
124377,8517,19,2024-04-12,Failed,19143.39,0.0,19143.39
124378,34649,8,2025-09-14,Delivered,58754.96,98.3,58656.66
124379,38955,140,2025-02-07,Delivered,4232.77,211.64,4021.13
124380,1860,102,2024-08-09,Delivered,21168.69,2360.63,18808.06
124381,48563,146,2024-09-16,Delivered,36892.74,264.66,36628.08
124382,17220,180,2025-02-17,Failed,66749.21,1198.33,65550.88
124383,33901,26,2025-07-30,Delivered,74855.96,5354.93,69501.03
124384,24088,26,2026-01-31,Delivered,8518.8,0.0,8518.8
124385,698,53,2024-04-06,Delivered,12295.55,3022.15,9273.4
124386,47613,141,2025-09-25,Delivered,103262.38,495.69,102766.69
124387,43863,70,2025-06-18,Shipped,94624.89,4854.46,89770.43
124388,39004,60,2024-09-06,Delivered,112270.0,0.0,112270.0
124389,49592,23,2024-10-27,Processing,134202.38,1736.72,132465.66
124390,9414,101,2024-06-19,Delivered,42551.54,155.68,42395.86
124391,42597,35,2024-09-30,Delivered,15379.58,0.0,15379.58
124392,4156,89,2025-10-01,Failed,20645.68,0.0,20645.68
124393,7738,109,2024-01-18,Processing,123625.78,0.0,123625.78
124394,26642,79,2024-11-06,Out for Delivery,3052.48,0.0,3052.48
124395,18664,191,2025-03-10,Shipped,144556.37,24629.65,119926.72
124396,44895,53,2024-09-09,Cancelled,36200.2,0.0,36200.2
124397,48694,25,2024-11-16,Delivered,28074.91,0.0,28074.91
124398,19597,189,2025-04-22,Processing,290666.08,248.0,290418.08
124399,42841,160,2024-11-29,Delivered,751.99,0.0,751.99
124400,44222,70,2025-06-18,Delivered,3084.78,0.0,3084.78
124401,9255,188,2025-04-03,Out for Delivery,71240.37,57.39,71182.98
124402,13887,62,2025-06-09,Out for Delivery,13566.77,982.0,12584.77
124403,24639,78,2024-12-16,Delivered,102724.44,94.65,102629.79
124404,34992,96,2025-12-05,Shipped,9375.36,0.0,9375.36
124405,3158,180,2025-10-21,Processing,65307.98,6597.31,58710.67
124406,27968,191,2025-07-14,Delivered,3097.56,0.0,3097.56
124407,48466,170,2025-07-17,Processing,25421.26,0.0,25421.26
124408,11939,126,2024-01-22,Delivered,157453.91,0.0,157453.91
124409,17500,106,2024-08-11,Delivered,138540.17,1390.88,137149.29
124410,12480,12,2025-03-14,Delivered,127299.24,0.0,127299.24
124411,36687,141,2024-10-11,Delivered,44403.29,0.0,44403.29
124412,7176,179,2025-07-29,Processing,320151.29,62966.74,257184.55
124413,43644,164,2025-06-22,Delivered,8735.58,1504.77,7230.81
124414,1973,107,2025-04-21,Shipped,55823.44,375.14,55448.3
124415,10064,159,2025-11-08,Delivered,24595.19,1250.68,23344.51
124416,25959,6,2025-08-14,Delivered,297089.01,197.09,296891.92
124417,40485,95,2024-05-28,Delivered,398931.49,3388.51,395542.98
124418,30808,49,2026-01-30,Delivered,5565.0,0.0,5565.0
124419,42320,48,2024-07-26,Delivered,361867.28,0.0,361867.28
124420,26950,198,2025-09-08,Returned,19612.47,0.0,19612.47
124421,20878,198,2025-10-22,Delivered,444910.63,109886.69,335023.94
124422,35368,14,2025-04-09,Delivered,85878.78,0.0,85878.78
124423,42781,185,2025-02-23,Processing,144667.51,3212.22,141455.29
124424,14487,34,2025-06-20,Failed,74450.62,0.0,74450.62
124425,45088,170,2024-08-20,Delivered,45600.32,0.0,45600.32
124426,4234,76,2025-06-20,Out for Delivery,51922.71,192.3,51730.41
124427,4822,172,2025-03-27,Shipped,35819.15,0.0,35819.15
124428,15972,129,2025-07-17,Processing,38452.8,1250.68,37202.12
124429,30990,93,2024-02-15,Failed,4805.2,0.0,4805.2
124430,45087,163,2024-01-27,Failed,10243.68,0.0,10243.68
124431,22841,65,2026-02-25,Delivered,62962.17,9804.14,53158.03
124432,33775,22,2024-07-16,Shipped,9744.23,194.52,9549.71
124433,47276,125,2024-11-13,Delivered,320206.8,0.0,320206.8
124434,39328,199,2026-02-20,Delivered,118009.82,19179.99,98829.83
124435,25146,106,2026-02-02,Delivered,22551.62,1163.52,21388.1
124436,13448,153,2025-11-19,Delivered,61694.19,0.0,61694.19
124437,49117,125,2024-10-25,Shipped,9654.6,2896.38,6758.22
124438,48086,16,2026-02-23,Delivered,14045.96,702.3,13343.66
124439,42892,7,2025-09-10,Delivered,66846.63,0.0,66846.63
124440,34341,141,2025-05-27,Delivered,248212.03,0.0,248212.03
124441,14727,169,2024-02-26,Delivered,178836.52,0.0,178836.52
124442,7296,153,2025-11-28,Delivered,2439.5,0.0,2439.5
124443,49091,26,2025-09-13,Processing,208094.94,867.91,207227.03
124444,27731,141,2024-07-26,Delivered,80098.59,14939.55,65159.04
124445,33986,125,2025-03-21,Delivered,1788.87,268.33,1520.54
124446,3698,154,2024-02-24,Cancelled,49490.81,0.0,49490.81
124447,31636,122,2025-04-07,Delivered,25541.7,0.0,25541.7
124448,33890,118,2025-01-15,Out for Delivery,469471.64,0.0,469471.64
124449,11800,122,2024-10-03,Delivered,220092.5,0.0,220092.5
124450,22907,121,2026-01-21,Out for Delivery,21369.22,0.0,21369.22
124451,46816,61,2025-05-16,Delivered,43438.46,1742.02,41696.44
124452,43286,45,2024-02-21,Shipped,11496.24,0.0,11496.24
124453,43803,38,2024-12-22,Out for Delivery,4153.99,67.93,4086.06
124454,33021,25,2025-08-03,Out for Delivery,22951.18,0.0,22951.18
124455,48274,96,2025-07-20,Cancelled,49393.17,4562.59,44830.58
124456,796,99,2025-03-18,Delivered,238811.66,13419.38,225392.28
124457,35827,22,2025-09-07,Delivered,15676.96,3782.77,11894.19
124458,20753,198,2024-04-30,Shipped,19978.32,0.0,19978.32
124459,7016,168,2024-08-01,Delivered,3736.95,538.92,3198.03
124460,36254,135,2026-01-18,Processing,16418.99,0.0,16418.99
124461,5154,10,2024-12-13,Out for Delivery,124654.86,0.0,124654.86
124462,1661,191,2024-05-10,Delivered,51033.28,0.0,51033.28
124463,2609,95,2025-04-05,Cancelled,19445.31,0.0,19445.31
124464,13445,76,2024-12-11,Returned,23426.07,0.0,23426.07
124465,14089,2,2024-01-04,Cancelled,136412.95,2367.97,134044.98
124466,4171,82,2025-08-07,Returned,447952.61,0.0,447952.61
124467,20000,3,2025-04-07,Returned,51013.21,0.0,51013.21
124468,4311,19,2025-12-07,Delivered,669.5,0.0,669.5
124469,26383,199,2025-03-20,Delivered,81326.37,0.0,81326.37
124470,35224,90,2024-05-12,Shipped,8417.82,2080.44,6337.38
124471,37435,113,2025-01-09,Delivered,30628.76,70.35,30558.41
124472,12212,27,2025-12-06,Out for Delivery,9447.08,0.0,9447.08
124473,22260,22,2024-12-14,Shipped,104574.04,10630.45,93943.59
124474,32620,146,2025-12-24,Cancelled,187324.83,27927.57,159397.26
124475,43405,135,2024-03-27,Delivered,53947.48,48.01,53899.47
124476,36405,123,2025-02-24,Delivered,3578.83,0.0,3578.83
124477,16711,179,2025-08-23,Delivered,10313.19,1578.68,8734.51
124478,1523,89,2026-01-24,Delivered,5731.84,0.0,5731.84
124479,12357,158,2024-05-28,Processing,21087.8,0.0,21087.8
124480,24236,141,2024-08-29,Delivered,18224.64,0.0,18224.64
124481,29288,80,2024-12-03,Delivered,39823.13,1448.68,38374.45
124482,43465,38,2025-01-29,Delivered,380331.28,0.0,380331.28
124483,3629,147,2025-09-26,Delivered,124162.17,0.0,124162.17
124484,12974,178,2024-02-29,Processing,8107.47,0.0,8107.47
124485,27732,6,2024-11-21,Out for Delivery,1234.73,0.0,1234.73
124486,1213,121,2024-01-23,Delivered,20935.66,0.0,20935.66
124487,154,187,2024-04-25,Delivered,45230.96,0.0,45230.96
124488,10503,86,2024-03-20,Delivered,27445.44,2926.54,24518.9
124489,38653,27,2025-12-05,Out for Delivery,1312.36,131.24,1181.12
124490,17846,161,2025-06-29,Delivered,31481.03,0.0,31481.03
124491,22737,146,2025-06-06,Delivered,92375.72,0.0,92375.72
124492,25281,139,2025-10-26,Failed,126749.94,5744.02,121005.92
124493,30733,190,2024-12-07,Delivered,13957.2,70.57,13886.63
124494,27887,191,2025-09-01,Failed,9681.46,891.29,8790.17
124495,12314,110,2024-08-30,Processing,113639.37,0.0,113639.37
124496,39858,32,2025-01-16,Delivered,188651.78,11991.17,176660.61
124497,20939,76,2024-07-22,Delivered,2952.0,0.0,2952.0
124498,30493,28,2025-09-08,Delivered,59418.87,3886.99,55531.88
124499,7534,32,2024-04-27,Delivered,89432.19,0.0,89432.19
124500,36855,71,2024-09-05,Delivered,1480.38,0.0,1480.38
124501,20925,135,2026-02-14,Out for Delivery,50950.34,0.0,50950.34
124502,42929,180,2025-06-11,Failed,18240.18,3562.91,14677.27
124503,5952,69,2024-02-15,Failed,26576.86,0.0,26576.86
124504,45860,76,2024-04-27,Processing,49622.6,1108.38,48514.22
124505,14607,24,2025-05-10,Out for Delivery,284591.91,0.0,284591.91
124506,8835,181,2025-08-28,Delivered,142764.86,0.0,142764.86
124507,11835,91,2024-07-06,Delivered,289455.45,438.88,289016.57
124508,36220,30,2025-11-30,Delivered,27968.56,0.0,27968.56
124509,26305,192,2024-12-16,Processing,82695.99,13529.56,69166.43
124510,23501,196,2025-01-09,Out for Delivery,322383.16,0.0,322383.16
124511,36957,80,2024-01-12,Delivered,19997.24,515.48,19481.76
124512,31512,99,2024-02-05,Delivered,27975.63,0.0,27975.63
124513,41078,58,2025-01-27,Processing,139438.87,11551.95,127886.92
124514,28408,101,2024-08-06,Failed,40165.0,2108.78,38056.22
124515,12200,9,2025-03-06,Processing,8638.2,0.0,8638.2
124516,44850,105,2024-04-24,Delivered,42845.56,0.0,42845.56
124517,23492,19,2024-08-15,Delivered,55494.84,4907.12,50587.72
124518,17316,118,2025-07-12,Shipped,25853.42,0.0,25853.42
124519,12141,127,2025-10-10,Returned,55259.12,3017.04,52242.08
124520,31840,190,2025-05-28,Delivered,150416.44,308.57,150107.87
124521,30703,7,2024-10-25,Delivered,163880.45,0.0,163880.45
124522,8098,49,2024-10-22,Delivered,8960.23,290.71,8669.52
124523,48737,41,2024-12-12,Processing,111305.03,0.0,111305.03
124524,36176,72,2024-10-17,Delivered,130.63,13.06,117.57
124525,24499,87,2025-07-08,Delivered,52393.7,0.0,52393.7
124526,12119,78,2024-03-12,Delivered,24305.76,0.0,24305.76
124527,43280,39,2024-04-09,Out for Delivery,1523.07,52.87,1470.2
124528,26587,114,2025-03-28,Delivered,69158.92,12932.46,56226.46
124529,7104,97,2025-07-06,Delivered,16688.9,2503.34,14185.56
124530,24249,52,2025-09-06,Processing,43288.01,0.0,43288.01
124531,24590,193,2025-07-11,Returned,77257.44,0.0,77257.44
124532,12828,15,2025-12-19,Delivered,378312.76,1487.02,376825.74
124533,9910,184,2024-11-27,Delivered,68750.5,0.0,68750.5
124534,38982,133,2024-11-15,Shipped,27426.94,0.0,27426.94
124535,39366,57,2025-11-19,Out for Delivery,399.84,0.0,399.84
124536,11180,126,2025-10-11,Delivered,179149.02,0.0,179149.02
124537,21620,98,2024-06-02,Delivered,2329.11,0.0,2329.11
124538,33648,128,2025-11-20,Failed,103842.0,0.0,103842.0
124539,37988,194,2025-09-21,Delivered,9796.08,101.58,9694.5
124540,24553,37,2025-01-18,Delivered,8858.27,0.0,8858.27
124541,30268,6,2025-02-04,Shipped,47515.34,11388.34,36127.0
124542,36929,70,2025-02-09,Delivered,120586.54,3895.96,116690.58
124543,20467,107,2024-02-24,Out for Delivery,13567.68,0.0,13567.68
124544,39165,105,2026-02-26,Delivered,106543.5,0.0,106543.5
124545,17659,159,2025-02-13,Processing,13545.51,0.0,13545.51
124546,27107,166,2024-04-19,Delivered,26869.79,0.0,26869.79
124547,34610,108,2024-04-25,Delivered,36103.2,0.0,36103.2
124548,42472,115,2025-09-04,Returned,105365.58,0.0,105365.58
124549,40856,164,2025-11-27,Processing,8069.72,0.0,8069.72
124550,1153,71,2025-07-08,Delivered,17947.75,0.0,17947.75
124551,26810,72,2024-03-31,Shipped,89717.11,0.0,89717.11
124552,33152,186,2024-03-04,Delivered,5666.31,566.63,5099.68
124553,16449,180,2026-01-22,Delivered,40280.66,0.0,40280.66
124554,37212,66,2024-06-29,Delivered,15863.02,0.0,15863.02
124555,28913,78,2024-12-29,Delivered,106856.22,0.0,106856.22
124556,18377,116,2025-04-03,Delivered,45383.37,0.0,45383.37
124557,30124,116,2026-01-11,Out for Delivery,53118.68,3650.6,49468.08
124558,16922,12,2025-08-19,Delivered,24823.77,0.0,24823.77
124559,18333,96,2025-08-02,Failed,177393.79,2076.6,175317.19
124560,48380,173,2025-08-17,Delivered,67115.6,6448.74,60666.86
124561,19561,97,2025-01-03,Delivered,8659.85,0.0,8659.85
124562,45259,150,2024-03-31,Delivered,16828.89,139.68,16689.21
124563,42908,116,2025-06-24,Delivered,9761.12,0.0,9761.12
124564,10649,50,2024-11-25,Delivered,17121.22,0.0,17121.22
124565,5031,102,2025-02-02,Out for Delivery,270553.48,0.0,270553.48
124566,19036,143,2025-10-23,Cancelled,5686.88,947.52,4739.36
124567,25802,163,2024-04-20,Cancelled,435873.61,210.88,435662.73
124568,43400,107,2025-11-18,Processing,41910.46,0.0,41910.46
124569,5827,71,2025-01-23,Shipped,61355.0,0.0,61355.0
124570,26149,177,2025-12-08,Shipped,44637.82,0.0,44637.82
124571,18570,22,2024-05-02,Delivered,130792.87,26257.54,104535.33
124572,9422,31,2025-05-20,Returned,22379.48,0.0,22379.48
124573,8630,193,2024-07-22,Delivered,7401.3,176.85,7224.45
124574,9512,39,2025-01-07,Processing,69367.08,0.0,69367.08
124575,21069,30,2024-05-24,Out for Delivery,379574.97,0.0,379574.97
124576,41182,175,2025-04-10,Delivered,138431.02,28453.96,109977.06
124577,23984,25,2024-10-15,Returned,38245.68,0.0,38245.68
124578,6762,129,2026-01-28,Processing,85657.83,0.0,85657.83
124579,45238,49,2024-08-20,Out for Delivery,15940.43,3383.88,12556.55
124580,3042,54,2025-10-20,Delivered,347459.55,45433.98,302025.57
124581,7243,124,2025-07-08,Delivered,125771.32,4707.08,121064.24
124582,32629,72,2024-03-01,Out for Delivery,57379.72,0.0,57379.72
124583,22900,144,2024-04-27,Delivered,5514.39,0.0,5514.39
124584,13620,35,2025-06-12,Delivered,18993.22,38.31,18954.91
124585,3355,32,2025-10-06,Delivered,89980.77,1420.48,88560.29
124586,47873,132,2025-07-17,Delivered,19065.52,3733.66,15331.86
124587,19702,84,2024-05-23,Delivered,25533.69,0.0,25533.69
124588,38597,79,2024-11-29,Processing,150035.91,0.0,150035.91
124589,11756,185,2025-10-28,Shipped,17621.45,628.34,16993.11
124590,5810,22,2024-06-10,Delivered,32752.93,0.0,32752.93
124591,39700,124,2025-06-20,Delivered,233493.28,0.0,233493.28
124592,23814,10,2024-08-06,Delivered,244612.89,0.0,244612.89
124593,45214,71,2024-09-05,Delivered,60422.08,0.0,60422.08
124594,36475,156,2025-07-13,Delivered,57900.54,0.0,57900.54
124595,32411,21,2025-11-20,Shipped,102038.2,2404.65,99633.55
124596,20769,93,2024-05-27,Delivered,318676.29,0.0,318676.29
124597,1813,132,2024-10-17,Out for Delivery,64634.16,0.0,64634.16
124598,3760,33,2024-02-22,Delivered,41685.74,230.55,41455.19
124599,438,184,2024-07-02,Delivered,3819.08,0.0,3819.08
124600,43231,166,2025-05-31,Processing,81891.06,0.0,81891.06
124601,18794,198,2024-10-25,Returned,168342.11,4476.08,163866.03
124602,39938,99,2026-02-23,Delivered,485353.38,0.0,485353.38
124603,10500,94,2024-07-24,Shipped,32203.87,0.0,32203.87
124604,48786,104,2025-02-21,Delivered,179845.03,33182.58,146662.45
124605,10197,29,2024-03-18,Returned,148527.03,655.97,147871.06
124606,46268,113,2024-01-12,Delivered,48301.03,0.0,48301.03
124607,5864,166,2026-01-13,Failed,25529.24,657.52,24871.72
124608,16656,73,2025-08-20,Delivered,16503.38,0.0,16503.38
124609,26656,36,2024-05-12,Delivered,2015.44,227.73,1787.71
124610,31322,182,2024-10-20,Delivered,26035.13,7810.54,18224.59
124611,41274,174,2024-09-21,Delivered,306330.78,14904.15,291426.63
124612,17033,62,2025-03-27,Delivered,28641.71,3194.46,25447.25
124613,4734,30,2025-10-07,Delivered,36134.65,146.6,35988.05
124614,8599,63,2025-10-13,Delivered,55712.89,4315.98,51396.91
124615,49365,82,2025-07-01,Processing,46076.86,0.0,46076.86
124616,37673,93,2024-07-22,Delivered,239.49,0.0,239.49
124617,29018,78,2024-01-26,Delivered,87428.19,1566.87,85861.32
124618,42362,46,2024-06-28,Delivered,6819.84,0.0,6819.84
124619,48999,9,2024-12-18,Delivered,349340.9,0.0,349340.9
124620,5757,6,2025-01-27,Shipped,25670.86,0.0,25670.86
124621,12346,106,2025-03-17,Processing,66769.38,0.0,66769.38
124622,25373,113,2025-12-12,Out for Delivery,98.95,0.0,98.95
124623,21269,48,2024-11-20,Delivered,3113.88,311.39,2802.49
124624,2974,11,2025-11-22,Failed,7923.14,0.0,7923.14
124625,9255,114,2025-06-25,Shipped,120075.89,2560.19,117515.7
124626,24697,33,2025-09-23,Delivered,139467.34,0.0,139467.34
124627,35196,199,2026-02-06,Delivered,199836.96,201.01,199635.95
124628,38667,24,2025-09-25,Failed,164118.05,0.0,164118.05
124629,14521,43,2025-03-02,Delivered,21754.96,865.24,20889.72
124630,24065,15,2024-05-06,Delivered,153440.33,0.0,153440.33
124631,32872,69,2024-09-21,Delivered,112507.78,0.0,112507.78
124632,7996,169,2024-01-24,Delivered,60048.09,1696.24,58351.85
124633,1178,19,2024-04-13,Shipped,16262.05,2600.33,13661.72
124634,46498,195,2024-03-05,Delivered,115620.61,3833.4,111787.21
124635,4366,142,2025-09-16,Delivered,289808.73,16895.81,272912.92
124636,39316,26,2024-07-05,Delivered,4327.35,0.0,4327.35
124637,45079,73,2024-08-23,Shipped,126253.0,2454.91,123798.09
124638,24301,169,2025-05-22,Processing,5724.02,100.53,5623.49
124639,35386,129,2024-06-18,Delivered,14642.0,0.0,14642.0
124640,39613,2,2025-09-09,Out for Delivery,31543.62,0.0,31543.62
124641,24317,33,2024-06-15,Shipped,13706.52,0.0,13706.52
124642,3483,7,2024-01-23,Out for Delivery,23822.2,275.1,23547.1
124643,16504,15,2024-05-25,Returned,3404.88,0.0,3404.88
124644,33953,22,2025-02-07,Delivered,62479.63,2541.38,59938.25
124645,42995,106,2025-06-22,Processing,31333.29,4019.0,27314.29
124646,27049,129,2025-02-25,Out for Delivery,14039.56,370.54,13669.02
124647,8376,48,2024-10-14,Returned,26039.55,0.0,26039.55
124648,24349,135,2025-11-07,Out for Delivery,28051.52,4183.92,23867.6
124649,35477,61,2024-12-02,Failed,5866.89,0.0,5866.89
124650,24194,200,2024-01-01,Processing,35232.69,0.0,35232.69
124651,26695,29,2025-05-30,Out for Delivery,179863.54,0.0,179863.54
124652,324,96,2025-08-12,Shipped,4474.7,0.0,4474.7
124653,23589,91,2024-03-13,Delivered,208.68,0.0,208.68
124654,31907,86,2024-01-08,Delivered,27353.86,0.0,27353.86
124655,34728,196,2025-10-16,Delivered,49720.15,7993.67,41726.48
124656,12984,152,2024-09-04,Shipped,57370.43,0.0,57370.43
124657,24663,41,2024-07-26,Delivered,28523.33,0.0,28523.33
124658,22892,137,2024-01-11,Out for Delivery,266480.34,1105.08,265375.26
124659,10498,134,2025-05-07,Delivered,7673.31,0.0,7673.31
124660,45510,95,2024-11-20,Delivered,43155.9,0.0,43155.9
124661,3677,180,2024-05-21,Delivered,5703.75,0.0,5703.75
124662,20536,150,2024-10-03,Processing,4017.03,0.0,4017.03
124663,30538,110,2026-01-04,Delivered,165592.87,0.0,165592.87
124664,20561,49,2025-03-07,Returned,403409.7,0.0,403409.7
124665,1869,172,2025-11-10,Delivered,9605.6,0.0,9605.6
124666,49550,116,2024-01-09,Delivered,184055.76,17157.58,166898.18
124667,14479,140,2024-10-20,Delivered,49077.54,0.0,49077.54
124668,17558,190,2024-03-18,Delivered,234632.32,0.0,234632.32
124669,41965,66,2024-03-03,Delivered,10544.56,1067.98,9476.58
124670,17811,89,2026-01-27,Delivered,28277.97,0.0,28277.97
124671,22868,190,2025-09-19,Delivered,144410.47,200.09,144210.38
124672,8856,199,2024-06-12,Returned,11987.34,0.0,11987.34
124673,7080,60,2024-02-04,Delivered,47192.79,46.95,47145.84
124674,39376,76,2025-02-24,Delivered,290208.8,0.0,290208.8
124675,2918,18,2024-12-09,Shipped,68784.01,1362.85,67421.16
124676,27910,56,2025-10-27,Delivered,55363.5,7787.54,47575.96
124677,48539,30,2025-12-24,Processing,348365.94,19802.44,328563.5
124678,23074,197,2025-09-05,Delivered,305956.3,0.0,305956.3
