payment_id,order_id,payment_date,payment_mode,amount
138932,146306,2025-04-01,Debit Card,14971.52
138933,146307,2025-05-16,Debit Card,77754.16
138934,146308,2024-06-26,Wallet,1395.42
138935,146309,2025-09-21,Net Banking,42277.12
138936,146310,2024-07-17,Wallet,2731.56
138937,146311,2025-11-27,Buy Now Pay Later,31381.92
138938,146312,2025-10-05,Buy Now Pay Later,113994.33
138939,146313,2025-01-17,Credit Card,14180.7
138940,146314,2025-05-23,Net Banking,16584.85
138941,146315,2024-02-11,Cash,39219.16
138942,146316,2025-11-17,Gift Card,174296.37
138943,146318,2024-05-13,Cash,75079.07
138944,146319,2024-11-19,EMI,38401.62
138945,146320,2025-10-14,Wallet,23776.02
138946,146321,2024-02-01,Debit Card,198628.27
138947,146322,2025-07-06,Buy Now Pay Later,124964.45
138948,146323,2024-10-22,Credit Card,8601.3
138949,146324,2024-06-03,Net Banking,191760.26
138950,146325,2024-03-29,Gift Card,9305.52
138951,146326,2025-08-09,Buy Now Pay Later,31804.05
138952,146327,2025-04-22,Credit Card,46528.68
138953,146328,2025-03-06,Net Banking,105886.31
138954,146329,2025-11-17,Gift Card,76208.12
138955,146330,2025-07-30,Credit Card,77530.55
138956,146331,2026-01-19,Debit Card,130274.51
138957,146332,2024-03-30,Buy Now Pay Later,39547.28
138958,146333,2025-11-30,Wallet,11155.4
138959,146334,2025-04-29,Net Banking,291780.82
138960,146336,2024-09-27,Gift Card,135085.41
138961,146337,2025-02-15,Wallet,24640.61
138962,146338,2024-04-29,Gift Card,285619.46
138963,146339,2024-11-15,Net Banking,56458.28
138964,146340,2025-05-30,Credit Card,21134.79
138965,146341,2025-11-28,UPI,169706.57
138966,146342,2026-02-25,EMI,3048.68
138967,146343,2024-06-12,EMI,319486.47
138968,146344,2024-07-16,Net Banking,63449.38
138969,146345,2025-07-31,Wallet,19123.91
138970,146346,2024-06-28,Wallet,171387.94
138971,146348,2024-11-19,Debit Card,4236.71
138972,146350,2026-02-18,UPI,140115.09
138973,146351,2024-04-16,Credit Card,20528.46
138974,146352,2025-06-02,Buy Now Pay Later,97380.09
138975,146353,2025-05-09,Wallet,35003.14
138976,146354,2024-04-08,Net Banking,5659.11
138977,146356,2025-10-22,Buy Now Pay Later,98960.13
138978,146357,2025-02-13,Credit Card,9460.22
138979,146358,2024-07-16,Credit Card,92991.91
138980,146359,2026-01-14,Credit Card,249475.66
138981,146360,2025-12-28,Debit Card,28229.42
138982,146361,2024-03-17,Buy Now Pay Later,32721.14
138983,146362,2025-06-05,Credit Card,6789.25
138984,146363,2025-07-18,Debit Card,21913.12
138985,146364,2024-10-16,Wallet,56344.5
138986,146365,2024-04-29,Buy Now Pay Later,65087.24
138987,146367,2024-10-24,Gift Card,124077.11
138988,146368,2025-12-07,Buy Now Pay Later,9243.3
138989,146369,2025-05-20,Gift Card,217681.3
138990,146370,2024-03-15,EMI,7636.06
138991,146371,2024-03-14,Gift Card,40502.96
138992,146372,2025-11-02,Buy Now Pay Later,220882.34
138993,146373,2024-04-09,Wallet,15050.88
138994,146374,2025-06-19,Gift Card,611.56
138995,146375,2024-01-07,EMI,30254.32
138996,146376,2025-01-17,EMI,270441.14
138997,146377,2026-01-15,Debit Card,28652.71
138998,146378,2024-12-14,Cash,105285.79
138999,146379,2025-07-04,Buy Now Pay Later,51594.78
139000,146380,2025-06-09,Buy Now Pay Later,32222.87
139001,146381,2024-08-09,Credit Card,70155.92
139002,146382,2024-08-06,UPI,90464.48
139003,146383,2024-01-02,Buy Now Pay Later,35344.74
139004,146384,2025-11-27,Buy Now Pay Later,91137.57
139005,146385,2025-07-17,Credit Card,19651.39
139006,146386,2024-04-01,Credit Card,306379.17
139007,146387,2025-08-29,UPI,337869.8
139008,146388,2024-08-13,Net Banking,507491.74
139009,146389,2024-06-23,Credit Card,6787.82
139010,146390,2024-02-26,Wallet,68349.14
139011,146391,2024-05-14,Debit Card,28835.66
139012,146392,2024-08-10,Gift Card,291242.39
139013,146393,2025-11-18,Net Banking,130659.84
139014,146394,2024-02-14,Wallet,385.64
139015,146395,2025-08-24,Debit Card,100266.69
139016,146396,2026-01-04,UPI,24336.04
139017,146397,2024-06-16,Buy Now Pay Later,54538.74
139018,146398,2024-11-18,Debit Card,5191.65
139019,146399,2025-08-17,Cash,10181.93
139020,146400,2024-02-15,Net Banking,157162.73
139021,146401,2024-07-27,Gift Card,93928.6
139022,146402,2025-10-24,Cash,10167.46
139023,146403,2024-01-22,EMI,92416.47
139024,146404,2025-07-24,EMI,24395.94
139025,146405,2024-11-25,Credit Card,5191.65
139026,146406,2025-10-29,Credit Card,1460.44
139027,146407,2024-07-09,EMI,30954.47
139028,146408,2024-06-06,EMI,12491.12
139029,146409,2025-06-02,Gift Card,18385.51
139030,146410,2025-03-26,Wallet,62234.45
139031,146411,2025-01-19,Gift Card,26498.86
139032,146412,2026-02-09,Buy Now Pay Later,10837.89
139033,146413,2024-10-26,EMI,474785.24
139034,146414,2024-02-23,UPI,30797.81
139035,146415,2024-05-03,Debit Card,180400.75
139036,146416,2025-01-10,Debit Card,111080.93
139037,146417,2026-01-16,EMI,13538.48
139038,146418,2024-04-28,Buy Now Pay Later,863.46
139039,146419,2025-02-14,UPI,9857.77
139040,146420,2024-02-06,EMI,8118.32
139041,146421,2024-09-16,Net Banking,33450.71
139042,146422,2025-09-21,Wallet,150183.8
139043,146423,2025-06-03,Debit Card,57688.14
139044,146424,2025-07-11,Debit Card,111601.15
139045,146425,2024-05-03,Wallet,67669.59
139046,146426,2026-02-06,Credit Card,20097.16
139047,146427,2024-10-19,EMI,51448.61
139048,146428,2024-11-16,UPI,15220.94
139049,146429,2025-10-11,Net Banking,30523.41
139050,146430,2024-07-02,Gift Card,139946.8
139051,146431,2024-11-25,EMI,3424.74
139052,146432,2024-03-01,Wallet,125210.1
139053,146433,2024-06-21,Gift Card,43630.35
139054,146434,2024-05-12,Credit Card,44038.8
139055,146435,2024-10-11,Cash,8179.53
139056,146436,2024-10-29,Wallet,23088.64
139057,146437,2025-03-16,Cash,7374.86
139058,146438,2024-01-07,Wallet,32262.82
139059,146439,2025-06-25,UPI,210351.52
139060,146440,2024-09-10,Wallet,5359.13
139061,146441,2024-12-13,Debit Card,33722.02
139062,146442,2025-09-06,UPI,19011.47
139063,146443,2026-02-26,Buy Now Pay Later,51028.93
139064,146444,2024-08-01,EMI,21304.77
139065,146445,2025-10-16,Net Banking,39640.56
139066,146446,2025-10-31,Credit Card,76491.14
139067,146447,2025-04-11,Wallet,14275.87
139068,146448,2025-06-05,Buy Now Pay Later,30732.95
139069,146449,2024-06-08,UPI,8662.14
139070,146450,2024-04-01,Debit Card,75105.02
139071,146451,2024-01-18,Gift Card,266448.3
139072,146452,2024-02-28,Debit Card,134077.9
139073,146453,2025-12-24,Wallet,102514.96
139074,146454,2024-03-03,UPI,87557.32
139075,146455,2025-04-17,EMI,16144.86
139076,146456,2024-01-09,Credit Card,70753.17
139077,146457,2025-11-15,EMI,3770.25
139078,146458,2024-01-31,Buy Now Pay Later,41019.6
139079,146459,2024-05-20,Wallet,34226.7
139080,146460,2026-01-10,Wallet,106381.62
139081,146461,2025-01-05,Credit Card,40277.03
139082,146462,2024-05-11,EMI,216995.7
139083,146463,2024-09-12,Credit Card,198945.68
139084,146464,2025-12-17,Buy Now Pay Later,5231.1
139085,146465,2025-11-08,EMI,2469.46
139086,146466,2024-01-19,Buy Now Pay Later,22180.21
139087,146467,2025-11-22,Credit Card,37231.07
139088,146468,2025-07-08,Cash,38207.3
139089,146469,2026-01-21,Gift Card,163097.07
139090,146470,2025-09-13,Wallet,47742.84
139091,146471,2024-02-15,Net Banking,8758.81
139092,146472,2025-02-14,Gift Card,13362.27
139093,146473,2024-07-04,Cash,21150.73
139094,146474,2025-04-01,Net Banking,95674.34
139095,146475,2025-08-31,EMI,178489.68
139096,146476,2024-07-28,Cash,6975.32
139097,146477,2024-10-09,Buy Now Pay Later,24113.65
139098,146478,2025-05-24,EMI,26646.02
139099,146479,2024-01-14,Credit Card,116705.02
139100,146480,2025-04-27,Credit Card,7458.88
139101,146481,2025-05-02,EMI,148189.35
139102,146482,2025-07-20,Buy Now Pay Later,54698.55
139103,146484,2024-11-04,UPI,110851.24
139104,146485,2025-03-27,Debit Card,2699.79
139105,146486,2026-01-05,Gift Card,25570.14
139106,146487,2024-09-14,UPI,499.02
139107,146488,2025-01-09,Debit Card,372153.69
139108,146489,2024-04-15,Gift Card,165709.73
139109,146490,2025-04-14,Net Banking,61492.84
139110,146491,2024-09-14,Debit Card,108055.24
139111,146492,2024-02-12,EMI,15102.0
139112,146493,2025-04-14,Credit Card,369136.92
139113,146494,2024-12-02,Debit Card,252146.71
139114,146495,2025-07-01,Cash,130518.19
139115,146496,2025-04-08,Buy Now Pay Later,2133.12
139116,146497,2024-07-29,Buy Now Pay Later,5599.95
139117,146498,2025-06-20,Buy Now Pay Later,68578.73
139118,146499,2024-07-19,Net Banking,168086.96
139119,146500,2025-08-03,Buy Now Pay Later,304777.08
139120,146501,2025-05-13,Debit Card,58181.2
139121,146502,2024-06-08,Buy Now Pay Later,179633.37
139122,146503,2024-12-21,Credit Card,15300.49
139123,146504,2024-01-15,UPI,79523.26
139124,146505,2025-12-31,Wallet,91543.9
139125,146506,2025-04-17,UPI,267359.67
139126,146507,2024-07-07,Net Banking,247896.15
139127,146508,2024-07-10,Gift Card,6405.74
139128,146509,2025-01-25,UPI,132818.04
139129,146510,2024-09-02,Buy Now Pay Later,91417.74
139130,146511,2024-07-21,Buy Now Pay Later,30628.81
139131,146512,2025-05-04,Credit Card,1841.63
139132,146513,2025-01-20,Gift Card,55472.24
139133,146514,2024-04-16,Net Banking,403343.68
139134,146515,2025-12-31,EMI,173129.74
139135,146516,2025-04-07,Credit Card,6166.06
139136,146517,2024-11-02,Buy Now Pay Later,3183.38
139137,146518,2024-12-01,Cash,257.85
139138,146519,2025-03-14,Credit Card,18762.33
139139,146520,2024-07-17,Credit Card,6604.94
139140,146521,2025-06-20,Gift Card,19012.34
139141,146522,2024-10-23,Wallet,60813.97
139142,146523,2024-11-04,Wallet,15960.46
139143,146524,2024-08-22,Credit Card,19729.68
139144,146525,2025-09-26,UPI,48547.49
139145,146526,2024-09-28,Debit Card,93674.18
139146,146527,2025-12-27,Cash,22365.75
139147,146528,2024-07-24,Net Banking,60038.7
139148,146529,2024-09-13,Gift Card,113734.24
139149,146530,2024-04-24,Cash,296571.58
139150,146531,2026-01-20,Credit Card,24479.37
139151,146532,2025-08-25,Net Banking,25534.5
139152,146533,2025-02-25,Buy Now Pay Later,19079.07
139153,146534,2025-08-12,Cash,24368.36
139154,146535,2025-05-08,EMI,11434.24
139155,146536,2024-04-05,EMI,20445.7
139156,146537,2024-06-23,UPI,35117.8
139157,146538,2026-02-15,Cash,42638.55
139158,146539,2024-04-12,Net Banking,13611.37
139159,146540,2025-01-09,EMI,19632.77
139160,146541,2024-09-09,Wallet,189575.8
139161,146542,2024-02-06,Buy Now Pay Later,12676.81
139162,146543,2024-04-01,Gift Card,26876.59
139163,146544,2025-07-27,Buy Now Pay Later,199184.31
139164,146545,2024-02-24,Gift Card,24371.59
139165,146546,2024-10-15,Buy Now Pay Later,130503.22
139166,146547,2024-08-13,Debit Card,94013.39
139167,146548,2025-07-30,Credit Card,24063.46
139168,146549,2025-03-02,UPI,8837.84
139169,146550,2025-05-18,Cash,3438.78
139170,146551,2025-06-06,Debit Card,13951.49
139171,146552,2025-07-19,Wallet,25295.37
139172,146553,2025-06-12,Net Banking,34526.26
139173,146554,2024-02-26,Buy Now Pay Later,5366.55
139174,146556,2024-10-10,Cash,109846.25
139175,146557,2026-01-12,Gift Card,21958.68
139176,146558,2024-11-12,Gift Card,31324.54
139177,146559,2024-02-20,Buy Now Pay Later,994.72
139178,146560,2025-06-21,EMI,29877.59
139179,146561,2025-05-19,EMI,227864.92
139180,146562,2024-11-02,Wallet,58756.62
139181,146563,2024-03-23,Net Banking,19886.39
139182,146564,2024-12-15,Net Banking,144906.43
139183,146565,2025-08-07,UPI,36459.44
139184,146566,2025-08-20,Cash,56225.96
139185,146567,2024-08-08,Net Banking,39120.41
139186,146568,2025-04-12,UPI,7435.88
139187,146569,2024-12-19,Credit Card,337666.13
139188,146571,2025-07-21,Net Banking,210987.24
139189,146572,2025-07-27,Wallet,37329.41
139190,146573,2025-06-20,Debit Card,76379.03
139191,146574,2025-09-09,Wallet,39481.32
139192,146575,2024-11-29,Debit Card,29175.42
139193,146576,2025-11-09,Credit Card,195225.57
139194,146577,2024-12-13,Buy Now Pay Later,357129.42
139195,146578,2024-11-11,Gift Card,94962.38
139196,146579,2025-04-25,Cash,3996.37
139197,146580,2025-03-08,Gift Card,176971.02
139198,146581,2026-02-21,Cash,143726.16
139199,146582,2025-07-01,Cash,26700.72
139200,146583,2025-11-03,Buy Now Pay Later,80379.72
139201,146584,2025-10-13,Buy Now Pay Later,118748.02
139202,146585,2025-02-24,Credit Card,64216.04
139203,146586,2024-06-13,Cash,4173.66
139204,146587,2024-06-20,EMI,221337.24
139205,146588,2025-08-17,EMI,18148.13
139206,146589,2025-04-23,Buy Now Pay Later,189499.78
139207,146590,2024-10-31,Buy Now Pay Later,85223.04
139208,146591,2024-06-08,Wallet,67327.97
139209,146592,2024-12-15,Debit Card,7919.79
139210,146593,2025-12-13,EMI,27457.94
139211,146594,2024-05-28,EMI,100082.3
139212,146595,2024-03-16,Cash,22603.27
139213,146596,2024-05-03,Buy Now Pay Later,8268.53
139214,146597,2025-10-23,Cash,181300.48
139215,146598,2025-01-06,Debit Card,63783.14
139216,146600,2024-09-24,EMI,11804.22
139217,146601,2024-09-21,Cash,119355.34
139218,146602,2025-03-09,Cash,67216.14
139219,146603,2024-08-16,Net Banking,59130.08
139220,146604,2024-09-28,UPI,370382.54
139221,146605,2024-12-05,Debit Card,167595.18
139222,146606,2025-06-17,Wallet,79611.77
139223,146607,2025-12-05,Debit Card,275940.19
139224,146609,2024-06-30,Debit Card,13429.75
139225,146610,2025-04-01,Cash,30842.69
139226,146611,2025-09-15,Credit Card,7210.78
139227,146612,2025-06-17,EMI,105993.97
139228,146613,2026-02-25,Debit Card,25082.06
139229,146614,2025-02-07,Net Banking,230321.62
139230,146615,2026-02-21,UPI,34636.78
139231,146616,2024-05-12,Credit Card,45242.46
139232,146617,2024-06-11,Gift Card,418599.9
139233,146618,2024-06-07,Cash,20763.82
139234,146619,2024-06-21,UPI,268847.73
139235,146620,2025-03-02,Cash,236466.44
139236,146621,2024-08-17,UPI,37832.54
139237,146622,2024-08-17,Net Banking,38199.64
139238,146623,2024-11-24,Cash,99385.06
139239,146624,2024-07-16,Credit Card,25000.18
139240,146625,2024-05-24,Credit Card,311683.97
139241,146626,2025-12-20,Net Banking,28225.4
139242,146627,2024-05-03,Gift Card,26602.33
139243,146628,2024-07-24,EMI,160733.73
139244,146629,2025-08-21,Cash,18517.29
139245,146630,2024-11-17,Cash,2303.98
139246,146631,2024-10-25,Buy Now Pay Later,76211.43
139247,146632,2025-03-24,Credit Card,436599.27
139248,146633,2026-02-16,Gift Card,259359.24
139249,146634,2024-08-18,EMI,15904.12
139250,146635,2024-10-24,Credit Card,1902.9
139251,146636,2024-08-18,Credit Card,679.62
139252,146637,2025-07-13,Debit Card,198118.21
139253,146638,2025-06-15,EMI,22861.23
139254,146639,2025-09-25,Credit Card,37276.42
139255,146640,2024-06-29,Cash,56012.02
139256,146641,2025-05-01,Buy Now Pay Later,403459.53
139257,146642,2024-02-11,Gift Card,21912.1
139258,146644,2025-12-16,Net Banking,91365.37
139259,146645,2025-03-26,EMI,3245.42
139260,146646,2025-04-13,Buy Now Pay Later,28160.39
139261,146647,2025-06-01,Buy Now Pay Later,26283.26
139262,146648,2024-09-10,Gift Card,409791.97
139263,146649,2025-07-04,Net Banking,126084.88
139264,146650,2024-08-17,EMI,70637.26
139265,146651,2025-06-18,Debit Card,99736.8
139266,146652,2026-01-21,UPI,221087.16
139267,146653,2025-12-16,Debit Card,960.81
139268,146654,2024-06-21,EMI,258160.88
139269,146655,2025-11-01,Wallet,2012.2
139270,146656,2024-06-08,Credit Card,83811.91
139271,146657,2025-10-18,Gift Card,72867.23
139272,146658,2025-02-27,Buy Now Pay Later,1545.28
139273,146659,2025-07-05,Debit Card,18127.26
139274,146660,2024-09-25,UPI,166110.34
139275,146661,2024-07-27,Net Banking,39058.97
139276,146662,2025-03-04,Buy Now Pay Later,39703.91
139277,146663,2024-09-21,Buy Now Pay Later,45264.68
139278,146664,2024-09-11,UPI,32640.21
139279,146665,2025-06-15,Wallet,7667.06
139280,146666,2024-06-13,Credit Card,187521.89
139281,146667,2025-01-03,Net Banking,22674.08
139282,146668,2024-04-02,Debit Card,3113.88
139283,146669,2025-03-08,Credit Card,16155.61
139284,146670,2024-10-08,Buy Now Pay Later,95440.23
139285,146671,2024-05-11,UPI,118541.74
139286,146672,2026-02-25,Debit Card,3836.54
139287,146673,2024-11-05,Cash,91988.93
139288,146674,2026-01-04,Buy Now Pay Later,83814.59
139289,146675,2024-12-06,Buy Now Pay Later,122819.92
139290,146676,2025-09-26,Buy Now Pay Later,19617.36
139291,146678,2025-10-17,Debit Card,180409.48
139292,146679,2025-08-28,UPI,3045.8
139293,146680,2024-01-09,Cash,4767.72
139294,146681,2024-08-06,Wallet,42737.49
139295,146682,2025-08-03,Cash,154672.39
139296,146683,2024-08-12,Buy Now Pay Later,301845.79
139297,146684,2025-09-05,Net Banking,2650.24
139298,146685,2025-12-13,Buy Now Pay Later,23388.56
139299,146686,2024-04-23,Buy Now Pay Later,1564.17
139300,146687,2024-01-18,Cash,22170.66
139301,146688,2025-11-10,UPI,1524.34
139302,146689,2024-11-02,Cash,3267.78
139303,146690,2025-09-28,Wallet,47048.29
139304,146691,2026-02-01,Credit Card,12326.83
139305,146692,2024-09-27,Wallet,25392.07
139306,146693,2025-08-16,UPI,85886.23
139307,146694,2025-12-05,Buy Now Pay Later,198140.13
139308,146695,2024-12-28,Buy Now Pay Later,26824.8
139309,146696,2024-04-18,EMI,76844.65
139310,146697,2025-06-14,Credit Card,134743.47
139311,146698,2025-08-04,Cash,18767.03
139312,146699,2024-07-31,Buy Now Pay Later,14273.36
139313,146700,2024-10-19,Gift Card,102057.38
139314,146701,2025-05-01,Gift Card,7273.3
139315,146702,2024-07-06,Debit Card,400022.81
139316,146703,2025-12-16,Cash,73239.23
139317,146704,2024-08-28,EMI,1590.9
139318,146705,2024-02-19,EMI,380692.54
139319,146706,2024-10-27,Debit Card,12880.22
139320,146707,2024-04-20,Buy Now Pay Later,3250.64
139321,146708,2025-08-15,Wallet,176776.03
139322,146710,2025-07-23,Credit Card,39585.48
139323,146711,2024-06-09,EMI,124023.25
139324,146712,2024-04-12,Gift Card,150308.48
139325,146713,2025-07-07,Cash,101885.04
139326,146714,2024-05-05,Buy Now Pay Later,50311.13
139327,146715,2024-10-04,Gift Card,50802.83
139328,146716,2024-03-09,EMI,138339.54
139329,146717,2026-02-25,Debit Card,23615.28
139330,146718,2025-01-11,Net Banking,5313.81
139331,146719,2025-09-10,Wallet,97723.97
139332,146720,2026-01-25,Cash,8054.7
139333,146721,2024-08-21,Wallet,134556.45
139334,146722,2024-03-11,Gift Card,31085.36
139335,146723,2024-07-19,Buy Now Pay Later,8187.1
139336,146724,2025-05-18,Gift Card,107069.25
139337,146725,2025-04-08,Cash,10511.33
139338,146726,2025-10-29,Buy Now Pay Later,166431.41
139339,146727,2024-05-03,Wallet,93089.66
139340,146728,2025-03-03,Cash,123363.84
139341,146729,2024-08-11,Buy Now Pay Later,4177.94
139342,146730,2025-11-17,Credit Card,80190.46
139343,146731,2025-06-02,Wallet,288967.89
139344,146732,2025-01-24,Buy Now Pay Later,7128.8
139345,146733,2025-09-27,Gift Card,20950.06
139346,146734,2025-06-21,Net Banking,182773.58
139347,146735,2026-01-19,Debit Card,13978.73
139348,146738,2025-05-20,Debit Card,192331.26
139349,146740,2026-01-22,Net Banking,142085.24
139350,146741,2024-05-14,Cash,10732.89
139351,146742,2025-06-19,Credit Card,20647.78
139352,146743,2025-02-04,Wallet,74164.95
139353,146744,2024-08-29,Debit Card,11650.75
139354,146745,2025-10-21,Net Banking,491.51
139355,146746,2025-11-13,EMI,39967.2
139356,146747,2024-09-05,Net Banking,38536.41
139357,146748,2025-05-26,Debit Card,9763.46
139358,146749,2024-04-09,Debit Card,6036.01
139359,146750,2024-09-21,Wallet,167130.42
139360,146751,2026-01-05,Credit Card,135369.89
139361,146752,2024-03-08,Net Banking,314678.04
139362,146753,2024-08-07,Gift Card,517.76
139363,146754,2024-01-16,Wallet,64676.94
139364,146755,2024-11-23,Wallet,97590.04
139365,146756,2025-07-01,Gift Card,35416.62
139366,146757,2024-06-10,UPI,9516.02
139367,146758,2024-10-17,Gift Card,11027.3
139368,146759,2025-03-10,Net Banking,42421.39
139369,146760,2026-01-07,EMI,8997.64
139370,146761,2025-10-31,Credit Card,17346.99
139371,146762,2024-05-31,Net Banking,93912.97
139372,146763,2024-06-15,EMI,177783.56
139373,146764,2026-02-14,Credit Card,33792.58
139374,146765,2025-04-01,UPI,290858.96
139375,146766,2025-02-04,Net Banking,17640.63
139376,146767,2025-12-31,Buy Now Pay Later,9206.9
139377,146768,2024-03-27,Gift Card,51234.34
139378,146769,2024-10-31,Net Banking,623044.01
139379,146770,2025-09-19,Credit Card,45410.73
139380,146771,2025-01-13,EMI,300851.3
139381,146772,2024-12-01,Buy Now Pay Later,69107.97
139382,146773,2024-10-23,Debit Card,171855.02
